,0,1,2,3,4,5,6
0,0.0,23.143,0.0,0.0,1.0,1.0,3.94
1,0.0,23.077,0.0,0.0,1.0,1.0,3.96
2,0.0,23.077,0.0,0.0,1.0,1.0,3.98
3,0.0,23.077,0.0,0.0,1.0,1.0,4.0
4,0.0,23.077,0.0,0.0,1.0,1.0,4.02
5,0.0,23.077,0.0,0.0,1.0,1.0,4.04
6,0.0,23.143,0.0,0.0,1.0,1.0,4.06
7,0.0,23.143,0.0,0.0,1.0,1.0,4.08
8,0.0,23.143,0.0,0.0,1.0,1.0,4.1
9,0.0,23.143,0.0,0.0,1.0,1.0,4.12
10,0.0,23.143,0.0,0.0,1.0,1.0,4.14
11,0.0,22.879,0.0,0.0,1.0,1.0,4.16
12,0.0,23.011,0.0,0.0,1.0,1.0,4.18
13,0.0,23.077,0.0,0.0,1.0,1.0,4.2
14,0.0,23.011,0.0,0.0,1.0,1.0,4.22
15,0.0,22.484,0.0,0.0,1.0,1.0,4.24
16,0.0,23.209,0.0,0.0,1.0,1.0,4.26
17,0.0,23.011,0.0,0.0,1.0,1.0,4.28
18,0.0,23.011,0.0,0.0,1.0,1.0,4.3
19,0.0,23.143,0.0,0.0,1.0,1.0,4.32
20,0.0,23.143,0.0,0.0,1.0,1.0,4.34
21,0.0,23.143,0.0,0.0,1.0,1.0,4.36
22,0.0,23.077,0.0,0.0,1.0,1.0,4.38
23,0.0,22.945,0.0,0.0,1.0,1.0,4.4
24,0.0,23.473,0.0,0.0,1.0,1.0,4.42
25,0.0,23.143,0.0,0.0,1.0,1.0,4.44
26,0.0,22.22,0.0,0.0,1.0,1.0,4.46
27,0.0,23.011,0.0,0.0,1.0,1.0,4.48
28,0.0,23.011,0.0,0.0,1.0,1.0,4.5
29,0.0,23.143,0.0,0.0,1.0,1.0,4.52
30,0.0,23.143,0.0,0.0,1.0,1.0,4.54
31,0.0,23.143,0.0,0.0,1.0,1.0,4.56
32,0.0,22.945,0.0,0.0,1.0,1.0,4.58
33,0.0,23.011,0.0,0.0,1.0,1.0,4.6
34,0.0,23.209,0.0,0.0,1.0,1.0,4.62
35,0.0,22.945,0.0,0.0,1.0,1.0,4.64
36,0.0,23.011,0.0,0.0,1.0,1.0,4.66
37,0.0,23.077,0.0,0.0,1.0,1.0,4.68
38,0.0,23.077,0.0,0.0,1.0,1.0,4.7
39,0.0,23.143,0.0,0.0,1.0,1.0,4.72
40,0.0,22.945,0.0,0.0,1.0,1.0,4.74
41,0.0,23.077,0.0,0.0,1.0,1.0,4.76
42,0.0,23.077,0.0,0.0,1.0,1.0,4.78
43,0.0,23.077,0.0,0.0,1.0,1.0,4.8
44,0.0,21.824,0.0,0.0,1.0,1.0,4.82
45,0.0,23.077,0.0,0.0,1.0,1.0,4.84
46,0.0,23.011,0.0,0.0,1.0,1.0,4.86
47,0.0,23.011,0.0,0.0,1.0,1.0,4.88
48,0.0,23.077,0.0,0.0,1.0,1.0,4.9
49,0.0,23.143,0.0,0.0,1.0,1.0,4.92
50,0.0,23.209,0.0,0.0,1.0,1.0,4.94
