,0,1,2,3,4,5,6
42,40.99,40.747,0.243,0.323,1.0,1.0,27.36
43,40.99,40.879,0.111,0.321,1.0,1.0,27.38
44,40.99,41.209,-0.219,0.315,1.0,1.0,27.4
45,40.99,40.945,0.045,0.319,1.0,1.0,27.42
46,40.99,40.879,0.111,0.321,1.0,1.0,27.44
47,40.99,40.813,0.177,0.322,1.0,1.0,27.46
48,40.99,40.681,0.309,0.326,1.0,1.0,27.48
49,40.99,40.681,0.309,0.326,1.0,1.0,27.5
50,40.99,40.484,0.506,0.331,1.0,1.0,27.52
51,40.99,40.418,0.572,0.332,1.0,1.0,27.54
52,40.99,40.681,0.309,0.327,1.0,1.0,27.56
53,40.99,40.484,0.506,0.332,1.0,1.0,27.58
54,40.99,40.549,0.441,0.331,1.0,1.0,27.6
55,40.99,40.681,0.309,0.328,1.0,1.0,27.62
56,40.99,40.154,0.836,0.343,1.0,1.0,27.64
57,40.99,40.681,0.309,0.329,1.0,1.0,27.66
58,40.99,40.484,0.506,0.335,1.0,1.0,27.68
59,40.99,40.484,0.506,0.335,1.0,1.0,27.7
60,40.99,40.418,0.572,0.337,1.0,1.0,27.72
61,40.99,40.747,0.243,0.33,1.0,1.0,27.74
62,40.99,40.681,0.309,0.332,1.0,1.0,27.76
63,40.99,40.747,0.243,0.331,1.0,1.0,27.78
64,40.99,40.681,0.309,0.333,1.0,1.0,27.8
65,40.99,40.484,0.506,0.338,1.0,1.0,27.82
66,40.99,40.681,0.309,0.333,1.0,1.0,27.84
67,40.99,40.549,0.441,0.337,1.0,1.0,27.86
68,40.99,40.418,0.572,0.341,1.0,1.0,27.88
69,40.99,40.549,0.441,0.337,1.0,1.0,27.9
70,40.99,40.813,0.177,0.332,1.0,1.0,27.92
71,40.99,40.549,0.441,0.339,1.0,1.0,27.94
72,40.99,40.549,0.441,0.339,1.0,1.0,27.96
73,40.99,40.352,0.638,0.345,1.0,1.0,27.98
74,40.99,40.154,0.836,0.35,1.0,1.0,28.0
75,40.99,40.681,0.309,0.337,1.0,1.0,28.02
76,40.99,40.549,0.441,0.342,1.0,1.0,28.04
77,40.99,40.549,0.441,0.342,1.0,1.0,28.06
78,40.99,40.549,0.441,0.342,1.0,1.0,28.08
79,40.99,40.615,0.375,0.341,1.0,1.0,28.1
80,40.99,40.681,0.309,0.34,1.0,1.0,28.12
81,40.99,40.681,0.309,0.341,1.0,1.0,28.14
82,40.99,40.615,0.375,0.343,1.0,1.0,28.16
83,40.99,40.747,0.243,0.34,1.0,1.0,28.18
84,40.99,40.484,0.506,0.347,1.0,1.0,28.2
85,40.99,40.549,0.441,0.345,1.0,1.0,28.22
86,40.99,40.549,0.441,0.346,1.0,1.0,28.24
87,40.99,40.549,0.441,0.346,1.0,1.0,28.26
88,40.99,40.549,0.441,0.347,1.0,1.0,28.28
89,40.99,40.747,0.243,0.343,1.0,1.0,28.3
90,40.99,40.747,0.243,0.343,1.0,1.0,28.32
91,40.99,40.945,0.045,0.339,1.0,1.0,28.34
92,40.99,40.681,0.309,0.346,1.0,1.0,28.36
93,40.99,40.681,0.309,0.345,1.0,1.0,28.38
94,40.99,40.549,0.441,0.349,1.0,1.0,28.4
95,40.99,40.681,0.309,0.346,1.0,1.0,28.42
96,40.99,40.747,0.243,0.345,1.0,1.0,28.44
97,40.99,40.681,0.309,0.347,1.0,1.0,28.46
98,40.99,40.484,0.506,0.352,1.0,1.0,28.48
99,40.99,40.681,0.309,0.347,1.0,1.0,28.5
100,40.99,40.681,0.309,0.348,1.0,1.0,28.52
101,40.99,40.813,0.177,0.345,1.0,1.0,28.54
102,40.99,40.681,0.309,0.349,1.0,1.0,28.56
103,40.99,40.549,0.441,0.352,1.0,1.0,28.58
104,40.99,40.747,0.243,0.348,1.0,1.0,28.6
105,40.99,40.681,0.309,0.35,1.0,1.0,28.62
106,40.99,40.549,0.441,0.353,1.0,1.0,28.64
107,40.99,40.747,0.243,0.349,1.0,1.0,28.66
108,40.99,40.747,0.243,0.349,1.0,1.0,28.68
109,40.99,40.747,0.243,0.35,1.0,1.0,28.7
110,40.99,40.681,0.309,0.351,1.0,1.0,28.72
111,40.99,40.945,0.045,0.346,1.0,1.0,28.74
112,40.99,40.945,0.045,0.346,1.0,1.0,28.76
113,40.99,40.813,0.177,0.349,1.0,1.0,28.78
114,40.99,40.813,0.177,0.349,1.0,1.0,28.8
115,40.99,40.813,0.177,0.349,1.0,1.0,28.82
116,40.99,40.813,0.177,0.35,1.0,1.0,28.84
117,40.99,40.813,0.177,0.35,1.0,1.0,28.86
118,40.99,40.813,0.177,0.35,1.0,1.0,28.88
119,40.99,40.747,0.243,0.352,1.0,1.0,28.9
120,40.99,40.484,0.506,0.358,1.0,1.0,28.92
121,40.99,40.879,0.111,0.349,1.0,1.0,28.94
122,40.99,40.813,0.177,0.351,1.0,1.0,28.96
123,31.0,40.681,-9.681,0.134,1.0,1.0,28.98
124,31.0,40.747,-9.747,0.136,1.0,1.0,29.0
125,31.0,40.747,-9.747,0.12,1.0,1.0,29.02
126,31.0,40.681,-9.681,0.107,1.0,1.0,29.04
127,31.0,40.549,-9.549,0.094,1.0,1.0,29.06
128,31.0,40.352,-9.352,0.084,1.0,1.0,29.08
129,31.0,40.286,-9.286,0.084,1.0,1.0,29.1
130,31.0,40.088,-9.088,0.069,1.0,1.0,29.12
131,31.0,40.088,-9.088,0.072,1.0,1.0,29.14
132,31.0,40.154,-9.154,0.065,1.0,1.0,29.16
133,31.0,40.022,-9.022,0.045,1.0,1.0,29.18
134,31.0,39.495,-8.495,0.023,1.0,1.0,29.2
135,31.0,39.363,-8.363,0.04,1.0,1.0,29.22
136,31.0,38.835,-7.835,0.021,1.0,1.0,29.24
137,31.0,38.703,-7.703,0.037,1.0,1.0,29.26
138,31.0,38.308,-7.308,0.024,1.0,1.0,29.28
139,31.0,38.308,-7.308,0.036,1.0,1.0,29.3
140,31.0,38.044,-7.044,0.02,1.0,1.0,29.32
141,31.0,37.978,-6.978,0.024,1.0,1.0,29.34
142,31.0,37.648,-6.648,0.011,1.0,1.0,29.36
143,31.0,37.385,-6.385,0.013,1.0,1.0,29.38
144,31.0,36.725,-5.725,0.005,1.0,1.0,29.4
145,31.0,36.0,-5.0,0.015,1.0,1.0,29.42
146,31.0,35.275,-4.275,0.029,1.0,1.0,29.44
147,31.0,34.681,-3.681,0.043,1.0,1.0,29.46
148,31.0,34.088,-3.088,0.054,1.0,1.0,29.48
149,31.0,33.89,-2.89,0.063,1.0,1.0,29.5
150,31.0,33.758,-2.758,0.064,1.0,1.0,29.52
151,31.0,32.637,-1.637,0.075,1.0,1.0,29.54
152,31.0,32.637,-1.637,0.086,1.0,1.0,29.56
153,31.0,32.176,-1.176,0.09,1.0,1.0,29.58
154,31.0,31.78,-0.78,0.099,1.0,1.0,29.6
155,31.0,31.319,-0.319,0.109,1.0,1.0,29.62
156,31.0,30.462,0.538,0.131,1.0,1.0,29.64
157,31.0,30.132,0.868,0.137,1.0,1.0,29.66
158,31.0,30.0,1.0,0.14,1.0,1.0,29.68
159,31.0,29.604,1.396,0.152,1.0,1.0,29.7
160,31.0,29.538,1.462,0.152,1.0,1.0,29.72
161,31.0,29.538,1.462,0.153,1.0,1.0,29.74
162,31.0,29.538,1.462,0.154,1.0,1.0,29.76
163,31.0,29.538,1.462,0.156,1.0,1.0,29.78
164,31.0,29.538,1.462,0.157,1.0,1.0,29.8
165,31.0,29.67,1.33,0.155,1.0,1.0,29.82
166,31.0,29.736,1.264,0.156,1.0,1.0,29.84
167,31.0,29.934,1.066,0.152,1.0,1.0,29.86
168,31.0,30.0,1.0,0.153,1.0,1.0,29.88
169,31.0,30.264,0.736,0.148,1.0,1.0,29.9
170,31.0,30.33,0.67,0.148,1.0,1.0,29.92
171,31.0,30.198,0.802,0.153,1.0,1.0,29.94
172,31.0,30.527,0.473,0.145,1.0,1.0,29.96
173,31.0,30.725,0.275,0.142,1.0,1.0,29.98
174,31.0,30.923,0.077,0.138,1.0,1.0,30.0
175,31.0,31.319,-0.319,0.131,1.0,1.0,30.02
176,31.0,31.319,-0.319,0.13,1.0,1.0,30.04
177,31.0,31.714,-0.714,0.123,1.0,1.0,30.06
178,31.0,31.648,-0.648,0.121,1.0,1.0,30.08
179,31.0,31.648,-0.648,0.121,1.0,1.0,30.1
180,31.0,31.846,-0.846,0.117,1.0,1.0,30.12
181,31.0,31.648,-0.648,0.118,1.0,1.0,30.14
182,31.0,31.846,-0.846,0.115,1.0,1.0,30.16
183,31.0,32.044,-1.044,0.111,1.0,1.0,30.181
184,31.0,31.714,-0.714,0.113,1.0,1.0,30.201
185,31.0,31.846,-0.846,0.112,1.0,1.0,30.221
186,31.0,31.978,-0.978,0.109,1.0,1.0,30.241
187,31.0,31.978,-0.978,0.107,1.0,1.0,30.261
188,31.0,31.978,-0.978,0.106,1.0,1.0,30.281
189,31.0,31.978,-0.978,0.104,1.0,1.0,30.301
190,31.0,31.846,-0.846,0.105,1.0,1.0,30.321
191,31.0,32.044,-1.044,0.103,1.0,1.0,30.341
192,31.0,31.912,-0.912,0.102,1.0,1.0,30.361
193,31.0,31.846,-0.846,0.103,1.0,1.0,30.381
194,31.0,31.978,-0.978,0.1,1.0,1.0,30.401
195,31.0,32.044,-1.044,0.097,1.0,1.0,30.421
196,31.0,31.978,-0.978,0.097,1.0,1.0,30.441
197,31.0,31.846,-0.846,0.098,1.0,1.0,30.461
198,31.0,31.846,-0.846,0.098,1.0,1.0,30.481
199,31.0,31.846,-0.846,0.097,1.0,1.0,30.501
200,31.0,31.846,-0.846,0.096,1.0,1.0,30.521
201,31.0,31.978,-0.978,0.093,1.0,1.0,30.541
202,31.0,31.978,-0.978,0.091,1.0,1.0,30.561
203,31.0,31.846,-0.846,0.092,1.0,1.0,30.581
204,31.0,31.846,-0.846,0.092,1.0,1.0,30.601
205,31.0,31.978,-0.978,0.089,1.0,1.0,30.621
206,31.0,32.242,-1.242,0.084,1.0,1.0,30.641
207,31.0,31.846,-0.846,0.086,1.0,1.0,30.661
208,31.0,31.714,-0.714,0.09,1.0,1.0,30.681
209,31.0,31.78,-0.78,0.089,1.0,1.0,30.701
210,31.0,31.78,-0.78,0.088,1.0,1.0,30.721
211,31.0,31.846,-0.846,0.086,1.0,1.0,30.741
212,31.0,31.978,-0.978,0.082,1.0,1.0,30.761
213,31.0,32.308,-1.308,0.077,1.0,1.0,30.781
214,31.0,31.846,-0.846,0.079,1.0,1.0,30.801
215,31.0,31.978,-0.978,0.079,1.0,1.0,30.821
216,31.0,31.978,-0.978,0.077,1.0,1.0,30.841
217,31.0,31.78,-0.78,0.079,1.0,1.0,30.861
218,31.0,31.978,-0.978,0.076,1.0,1.0,30.881
219,31.0,31.78,-0.78,0.077,1.0,1.0,30.901
220,31.0,31.978,-0.978,0.075,1.0,1.0,30.921
221,31.0,32.044,-1.044,0.071,1.0,1.0,30.941
222,31.0,31.78,-0.78,0.074,1.0,1.0,30.961
223,31.0,32.11,-1.11,0.07,1.0,1.0,30.981
224,31.0,32.044,-1.044,0.067,1.0,1.0,31.001
225,31.0,31.846,-0.846,0.069,1.0,1.0,31.021
226,31.0,32.044,-1.044,0.067,1.0,1.0,31.041
227,31.0,31.978,-0.978,0.065,1.0,1.0,31.061
228,31.0,31.846,-0.846,0.067,1.0,1.0,31.081
229,31.0,31.648,-0.648,0.07,1.0,1.0,31.101
230,31.0,31.978,-0.978,0.065,1.0,1.0,31.121
231,31.0,32.044,-1.044,0.061,1.0,1.0,31.141
232,31.0,31.978,-0.978,0.06,1.0,1.0,31.161
233,31.0,32.308,-1.308,0.056,1.0,1.0,31.181
234,31.0,31.846,-0.846,0.058,1.0,1.0,31.201
235,31.0,31.714,-0.714,0.062,1.0,1.0,31.221
236,31.0,31.912,-0.912,0.059,1.0,1.0,31.241
237,31.0,31.846,-0.846,0.058,1.0,1.0,31.261
238,31.0,31.78,-0.78,0.058,1.0,1.0,31.281
239,31.0,31.912,-0.912,0.056,1.0,1.0,31.301
240,31.0,31.714,-0.714,0.057,1.0,1.0,31.321
241,31.0,31.714,-0.714,0.057,1.0,1.0,31.341
242,31.0,31.846,-0.846,0.055,1.0,1.0,31.361
243,31.0,31.912,-0.912,0.052,1.0,1.0,31.381
244,31.0,31.714,-0.714,0.054,1.0,1.0,31.401
245,31.0,31.78,-0.78,0.053,1.0,1.0,31.421
246,31.0,31.78,-0.78,0.052,1.0,1.0,31.441
247,31.0,31.846,-0.846,0.05,1.0,1.0,31.461
248,31.0,31.648,-0.648,0.052,1.0,1.0,31.481
249,40.99,31.648,9.342,0.263,1.0,1.0,31.501
250,40.99,31.78,9.21,0.262,1.0,1.0,31.521
251,40.99,31.714,9.276,0.286,1.0,1.0,31.541
252,40.99,31.648,9.342,0.298,1.0,1.0,31.561
253,40.99,31.846,9.144,0.287,1.0,1.0,31.581
254,40.99,31.978,9.012,0.298,1.0,1.0,31.601
255,40.99,31.78,9.21,0.334,1.0,1.0,31.621
256,40.99,31.846,9.144,0.325,1.0,1.0,31.641
257,40.99,31.978,9.012,0.329,1.0,1.0,31.661
258,40.99,32.044,8.946,0.341,1.0,1.0,31.681
259,40.99,32.176,8.814,0.344,1.0,1.0,31.701
260,40.99,32.571,8.419,0.33,1.0,1.0,31.721
261,40.99,32.967,8.023,0.332,1.0,1.0,31.741
262,40.99,33.099,7.891,0.353,1.0,1.0,31.761
263,40.99,33.231,7.759,0.359,1.0,1.0,31.781
264,40.99,33.363,7.627,0.365,1.0,1.0,31.801
265,40.99,33.56,7.43,0.366,1.0,1.0,31.821
266,40.99,33.824,7.166,0.366,1.0,1.0,31.841
267,40.99,34.088,6.902,0.369,1.0,1.0,31.861
268,40.99,34.022,6.968,0.394,1.0,1.0,31.881
269,40.99,34.418,6.572,0.372,1.0,1.0,31.901
270,40.99,34.681,6.309,0.38,1.0,1.0,31.921
271,40.99,34.945,6.045,0.382,1.0,1.0,31.941
272,40.99,35.67,5.32,0.357,1.0,1.0,31.961
273,40.99,36.066,4.924,0.368,1.0,1.0,31.981
274,40.99,36.857,4.133,0.348,1.0,1.0,32.001
275,40.99,37.121,3.869,0.362,1.0,1.0,32.021
276,40.99,37.516,3.474,0.356,1.0,1.0,32.041
277,40.99,37.78,3.21,0.358,1.0,1.0,32.061
278,40.99,38.11,2.88,0.354,1.0,1.0,32.081
279,40.99,38.176,2.814,0.361,1.0,1.0,32.101
280,40.99,38.374,2.616,0.357,1.0,1.0,32.121
281,40.99,38.308,2.682,0.366,1.0,1.0,32.141
282,40.99,38.703,2.287,0.353,1.0,1.0,32.161
283,40.99,38.703,2.287,0.362,1.0,1.0,32.181
284,40.99,39.099,1.891,0.351,1.0,1.0,32.201
285,40.99,39.429,1.561,0.348,1.0,1.0,32.221
286,40.99,39.89,1.1,0.34,1.0,1.0,32.241
287,40.99,40.088,0.902,0.339,1.0,1.0,32.261
288,40.99,40.418,0.572,0.333,1.0,1.0,32.281
289,40.99,40.813,0.177,0.326,1.0,1.0,32.301
290,40.99,40.879,0.111,0.326,1.0,1.0,32.321
291,40.99,41.143,-0.153,0.321,1.0,1.0,32.341
292,40.99,41.077,-0.087,0.321,1.0,1.0,32.361
293,40.99,41.143,-0.153,0.32,1.0,1.0,32.381
294,40.99,41.143,-0.153,0.32,1.0,1.0,32.401
295,40.99,41.275,-0.285,0.317,1.0,1.0,32.421
296,40.99,41.143,-0.153,0.319,1.0,1.0,32.441
297,40.99,41.143,-0.153,0.319,1.0,1.0,32.461
298,40.99,41.143,-0.153,0.319,1.0,1.0,32.481
299,40.99,41.011,-0.021,0.322,1.0,1.0,32.501
300,40.99,41.077,-0.087,0.32,1.0,1.0,32.521
301,40.99,41.077,-0.087,0.32,1.0,1.0,32.541
302,40.99,41.143,-0.153,0.319,1.0,1.0,32.561
303,40.99,41.209,-0.219,0.317,1.0,1.0,32.581
304,40.99,41.077,-0.087,0.32,1.0,1.0,32.601
305,40.99,41.143,-0.153,0.318,1.0,1.0,32.621
306,40.99,41.143,-0.153,0.318,1.0,1.0,32.641
307,40.99,40.813,0.177,0.325,1.0,1.0,32.661
308,40.99,40.681,0.309,0.328,1.0,1.0,32.681
309,40.99,40.945,0.045,0.322,1.0,1.0,32.701
310,40.99,40.813,0.177,0.325,1.0,1.0,32.721
311,40.99,41.011,-0.021,0.321,1.0,1.0,32.741
312,40.99,40.879,0.111,0.324,1.0,1.0,32.761
313,40.99,41.011,-0.021,0.321,1.0,1.0,32.781
314,40.99,40.945,0.045,0.323,1.0,1.0,32.801
315,40.99,41.011,-0.021,0.321,1.0,1.0,32.821
316,40.99,41.077,-0.087,0.32,1.0,1.0,32.841
317,40.99,42.198,-1.208,0.306,1.0,1.0,32.861
318,40.99,40.549,0.441,0.335,1.0,1.0,32.881
319,40.99,40.615,0.375,0.329,1.0,1.0,32.901
320,40.99,40.747,0.243,0.326,1.0,1.0,32.921
321,40.99,40.945,0.045,0.323,1.0,1.0,32.941
322,40.99,40.813,0.177,0.326,1.0,1.0,32.961
323,40.99,40.681,0.309,0.329,1.0,1.0,32.981
324,40.99,40.879,0.111,0.324,1.0,1.0,33.001
325,40.99,40.813,0.177,0.326,1.0,1.0,33.021
326,40.99,40.747,0.243,0.328,1.0,1.0,33.041
327,40.99,40.484,0.506,0.334,1.0,1.0,33.061
328,40.99,40.549,0.441,0.332,1.0,1.0,33.081
329,40.99,40.681,0.309,0.33,1.0,1.0,33.101
330,40.99,40.681,0.309,0.331,1.0,1.0,33.121
331,40.99,40.747,0.243,0.33,1.0,1.0,33.141
332,40.99,40.681,0.309,0.331,1.0,1.0,33.161
333,40.99,40.747,0.243,0.33,1.0,1.0,33.181
334,40.99,40.681,0.309,0.332,1.0,1.0,33.201
335,40.99,40.681,0.309,0.332,1.0,1.0,33.221
336,40.99,40.747,0.243,0.331,1.0,1.0,33.241
337,40.99,40.681,0.309,0.333,1.0,1.0,33.261
338,40.99,40.747,0.243,0.332,1.0,1.0,33.281
339,40.99,40.747,0.243,0.332,1.0,1.0,33.301
340,40.99,40.747,0.243,0.332,1.0,1.0,33.321
341,40.99,40.813,0.177,0.331,1.0,1.0,33.341
342,40.99,40.681,0.309,0.334,1.0,1.0,33.361
343,40.99,40.813,0.177,0.332,1.0,1.0,33.381
344,40.99,41.143,-0.153,0.325,1.0,1.0,33.401
345,40.99,40.747,0.243,0.334,1.0,1.0,33.421
346,40.99,40.747,0.243,0.333,1.0,1.0,33.441
347,40.99,40.813,0.177,0.332,1.0,1.0,33.461
348,40.99,40.813,0.177,0.332,1.0,1.0,33.481
349,40.99,40.879,0.111,0.331,1.0,1.0,33.501
350,40.99,40.747,0.243,0.334,1.0,1.0,33.521
351,40.99,40.681,0.309,0.336,1.0,1.0,33.541
352,40.99,40.747,0.243,0.335,1.0,1.0,33.561
353,40.99,40.681,0.309,0.337,1.0,1.0,33.581
354,40.99,40.747,0.243,0.335,1.0,1.0,33.601
355,40.99,40.879,0.111,0.333,1.0,1.0,33.621
356,40.99,40.945,0.045,0.332,1.0,1.0,33.641
357,40.99,40.813,0.177,0.335,1.0,1.0,33.661
358,40.99,40.681,0.309,0.338,1.0,1.0,33.681
359,40.99,40.879,0.111,0.333,1.0,1.0,33.701
360,40.99,40.747,0.243,0.337,1.0,1.0,33.721
361,40.99,40.813,0.177,0.335,1.0,1.0,33.741
362,40.99,40.879,0.111,0.334,1.0,1.0,33.761
363,40.99,41.011,-0.021,0.332,1.0,1.0,33.781
364,40.99,40.879,0.111,0.334,1.0,1.0,33.801
365,40.99,40.879,0.111,0.334,1.0,1.0,33.821
366,40.99,40.813,0.177,0.336,1.0,1.0,33.841
367,40.99,40.945,0.045,0.333,1.0,1.0,33.861
368,40.99,40.945,0.045,0.333,1.0,1.0,33.881
369,40.99,40.747,0.243,0.338,1.0,1.0,33.901
370,40.99,40.813,0.177,0.336,1.0,1.0,33.921
371,40.99,40.813,0.177,0.337,1.0,1.0,33.941
372,40.99,40.747,0.243,0.338,1.0,1.0,33.961
373,40.99,41.011,-0.021,0.333,1.0,1.0,33.981
374,31.0,40.747,-9.747,0.11,1.0,1.0,34.001
375,31.0,41.011,-10.011,0.13,1.0,1.0,34.021
376,31.0,40.747,-9.747,0.088,1.0,1.0,34.041
377,31.0,40.813,-9.813,0.098,1.0,1.0,34.061
378,31.0,40.747,-9.747,0.08,1.0,1.0,34.081
379,31.0,40.484,-9.484,0.062,1.0,1.0,34.101
380,31.0,40.22,-9.22,0.057,1.0,1.0,34.121
381,31.0,40.154,-9.154,0.061,1.0,1.0,34.141
382,31.0,40.088,-9.088,0.053,1.0,1.0,34.161
383,31.0,40.088,-9.088,0.047,1.0,1.0,34.181
384,31.0,39.956,-8.956,0.032,1.0,1.0,34.201
385,31.0,39.363,-8.363,0.008,1.0,1.0,34.221
386,31.0,39.099,-8.099,0.024,1.0,1.0,34.241
387,31.0,38.769,-7.769,0.019,1.0,1.0,34.261
388,31.0,38.637,-7.637,0.024,1.0,1.0,34.281
389,31.0,38.176,-7.176,0.009,1.0,1.0,34.301
390,31.0,38.176,-7.176,0.025,1.0,1.0,34.321
391,31.0,37.978,-6.978,0.011,1.0,1.0,34.341
392,31.0,37.846,-6.846,0.01,1.0,1.0,34.361
393,31.0,37.121,-6.121,-0.007,1.0,1.0,34.381
394,31.0,36.462,-5.462,0.006,1.0,1.0,34.401
395,31.0,35.868,-4.868,0.017,1.0,1.0,34.421
396,31.0,34.813,-3.813,0.026,1.0,1.0,34.441
397,31.0,34.352,-3.352,0.049,1.0,1.0,34.461
398,31.0,34.088,-3.088,0.056,1.0,1.0,34.481
399,31.0,33.824,-2.824,0.059,1.0,1.0,34.501
400,31.0,33.429,-2.429,0.062,1.0,1.0,34.521
401,31.0,32.637,-1.637,0.074,1.0,1.0,34.541
402,31.0,31.846,-0.846,0.093,1.0,1.0,34.561
403,31.0,31.648,-0.648,0.1,1.0,1.0,34.581
404,31.0,30.923,0.077,0.116,1.0,1.0,34.601
405,31.0,30.462,0.538,0.127,1.0,1.0,34.621
406,31.0,29.67,1.33,0.15,1.0,1.0,34.641
407,31.0,29.538,1.462,0.149,1.0,1.0,34.661
408,31.0,29.538,1.462,0.149,1.0,1.0,34.681
409,31.0,29.341,1.659,0.157,1.0,1.0,34.701
410,31.0,29.143,1.857,0.163,1.0,1.0,34.721
411,31.0,29.209,1.791,0.16,1.0,1.0,34.741
412,31.0,29.143,1.857,0.166,1.0,1.0,34.761
413,31.0,29.407,1.593,0.158,1.0,1.0,34.781
414,31.0,29.407,1.593,0.163,1.0,1.0,34.801
415,31.0,29.407,1.593,0.165,1.0,1.0,34.821
416,31.0,29.473,1.527,0.164,1.0,1.0,34.841
417,31.0,29.407,1.593,0.169,1.0,1.0,34.861
418,31.0,29.473,1.527,0.168,1.0,1.0,34.881
419,31.0,29.538,1.462,0.168,1.0,1.0,34.901
420,31.0,29.604,1.396,0.168,1.0,1.0,34.921
421,31.0,29.736,1.264,0.167,1.0,1.0,34.941
422,31.0,30.198,0.802,0.157,1.0,1.0,34.961
423,31.0,30.198,0.802,0.16,1.0,1.0,34.981
424,31.0,30.132,0.868,0.163,1.0,1.0,35.001
425,31.0,30.527,0.473,0.154,1.0,1.0,35.021
426,31.0,30.725,0.275,0.151,1.0,1.0,35.041
427,31.0,31.055,-0.055,0.145,1.0,1.0,35.061
428,31.0,31.319,-0.319,0.14,1.0,1.0,35.081
429,31.0,31.648,-0.648,0.133,1.0,1.0,35.101
430,31.0,31.648,-0.648,0.131,1.0,1.0,35.121
431,31.0,31.714,-0.714,0.129,1.0,1.0,35.141
432,31.0,31.714,-0.714,0.128,1.0,1.0,35.161
433,31.0,31.912,-0.912,0.125,1.0,1.0,35.181
434,31.0,31.78,-0.78,0.124,1.0,1.0,35.201
435,31.0,31.78,-0.78,0.124,1.0,1.0,35.221
436,31.0,32.11,-1.11,0.119,1.0,1.0,35.241
437,31.0,32.044,-1.044,0.116,1.0,1.0,35.261
438,31.0,32.044,-1.044,0.115,1.0,1.0,35.281
439,31.0,31.912,-0.912,0.116,1.0,1.0,35.301
440,31.0,31.912,-0.912,0.116,1.0,1.0,35.321
441,31.0,31.78,-0.78,0.117,1.0,1.0,35.341
442,31.0,31.846,-0.846,0.116,1.0,1.0,35.361
443,31.0,32.044,-1.044,0.112,1.0,1.0,35.381
444,31.0,31.978,-0.978,0.11,1.0,1.0,35.401
445,31.0,32.11,-1.11,0.108,1.0,1.0,35.421
446,31.0,32.11,-1.11,0.106,1.0,1.0,35.441
447,31.0,32.308,-1.308,0.102,1.0,1.0,35.461
448,31.0,32.044,-1.044,0.102,1.0,1.0,35.481
449,31.0,31.978,-0.978,0.104,1.0,1.0,35.501
450,31.0,32.044,-1.044,0.103,1.0,1.0,35.521
451,31.0,32.176,-1.176,0.099,1.0,1.0,35.541
452,31.0,32.11,-1.11,0.098,1.0,1.0,35.561
453,31.0,32.11,-1.11,0.097,1.0,1.0,35.581
454,31.0,32.11,-1.11,0.096,1.0,1.0,35.601
455,31.0,32.044,-1.044,0.096,1.0,1.0,35.621
456,31.0,31.978,-0.978,0.096,1.0,1.0,35.641
457,31.0,32.242,-1.242,0.092,1.0,1.0,35.661
458,31.0,32.308,-1.308,0.087,1.0,1.0,35.681
