,0,1,2,3,4,5,6
62,0.0,24.462,0.0,0.0,1.0,1.0,4.92
63,0.0,24.593,0.0,0.0,1.0,1.0,4.94
64,0.0,24.396,0.0,0.0,1.0,1.0,4.96
65,0.0,24.527,0.0,0.0,1.0,1.0,4.98
66,0.0,24.462,0.0,0.0,1.0,1.0,5.0
67,0.0,24.593,0.0,0.0,1.0,1.0,5.02
68,0.0,25.714,0.0,0.0,1.3,1.3,5.04
69,0.0,24.462,0.0,0.0,1.3,1.3,5.06
70,0.0,24.593,0.0,0.0,1.3,1.3,5.08
71,0.0,24.462,0.0,0.0,1.3,1.3,5.1
72,0.0,24.593,0.0,0.0,1.3,1.3,5.12
73,0.0,24.462,0.0,0.0,1.3,1.3,5.14
74,0.0,24.527,0.0,0.0,1.3,1.3,5.16
75,0.0,24.857,0.0,0.0,1.3,1.3,5.18
76,0.0,24.725,0.0,0.0,1.3,1.3,5.2
77,0.0,24.659,0.0,0.0,1.3,1.3,5.22
78,0.0,24.725,0.0,0.0,1.3,1.3,5.24
79,0.0,24.989,0.0,0.0,1.3,1.3,5.26
80,0.0,24.989,0.0,0.0,1.3,1.3,5.28
81,0.0,26.769,0.0,0.0,1.3,1.3,5.3
82,0.0,25.319,0.0,0.0,1.3,1.3,5.32
83,0.0,25.648,0.0,0.0,1.3,1.3,5.34
84,0.0,26.242,0.0,0.0,1.3,1.3,5.36
85,0.0,26.176,0.0,0.0,1.3,1.3,5.38
86,0.0,26.505,0.0,0.0,1.3,1.3,5.4
87,0.0,26.703,0.0,0.0,1.3,1.3,5.42
88,0.0,26.769,0.0,0.0,1.3,1.3,5.44
89,0.0,27.297,0.0,0.0,1.3,1.3,5.46
90,0.0,26.967,0.0,0.0,1.3,1.3,5.48
91,0.0,27.429,0.0,0.0,1.3,1.3,5.5
92,0.0,27.626,0.0,0.0,1.3,1.3,5.52
93,0.0,27.56,0.0,0.0,1.3,1.3,5.54
94,0.0,27.89,0.0,0.0,1.3,1.3,5.56
95,0.0,28.418,0.0,0.0,1.3,1.3,5.58
96,0.0,28.418,0.0,0.0,1.3,1.3,5.6
97,0.0,28.813,0.0,0.0,1.3,1.3,5.62
98,0.0,28.879,0.0,0.0,1.3,1.3,5.64
99,0.0,29.077,0.0,0.0,1.3,1.3,5.66
100,0.0,29.143,0.0,0.0,1.3,1.3,5.68
101,0.0,29.473,0.0,0.0,1.3,1.3,5.7
102,0.0,29.407,0.0,0.0,1.3,1.3,5.72
103,0.0,29.407,0.0,0.0,1.3,1.3,5.74
104,0.0,29.538,0.0,0.0,1.3,1.3,5.76
105,0.0,29.736,0.0,0.0,1.3,1.3,5.78
106,0.0,29.538,0.0,0.0,1.3,1.3,5.8
107,0.0,29.736,0.0,0.0,1.3,1.3,5.82
108,0.0,29.736,0.0,0.0,1.3,1.3,5.84
109,0.0,29.341,0.0,0.0,1.3,1.3,5.86
110,0.0,30.198,0.0,0.0,1.3,1.3,5.88
111,0.0,29.802,0.0,0.0,1.3,1.3,5.9
112,0.0,30.198,0.0,0.0,1.3,1.3,5.92
113,0.0,30.0,0.0,0.0,1.3,1.3,5.94
114,0.0,29.934,0.0,0.0,1.3,1.3,5.96
115,0.0,29.934,0.0,0.0,1.3,1.3,5.98
116,0.0,30.527,0.0,0.0,1.3,1.3,6.0
117,0.0,30.132,0.0,0.0,1.3,1.3,6.02
118,0.0,30.264,0.0,0.0,1.3,1.3,6.04
119,0.0,30.264,0.0,0.0,1.3,1.3,6.06
120,0.0,29.934,0.0,0.0,1.3,1.3,6.08
121,0.0,30.593,0.0,0.0,1.3,1.3,6.1
122,0.0,30.593,0.0,0.0,1.3,1.3,6.12
123,0.0,30.593,0.0,0.0,1.3,1.3,6.14
124,0.0,30.989,0.0,0.0,1.3,1.3,6.16
125,0.0,30.989,0.0,0.0,1.3,1.3,6.18
126,0.0,31.319,0.0,0.0,1.3,1.3,6.2
127,0.0,31.451,0.0,0.0,1.3,1.3,6.22
128,0.0,31.582,0.0,0.0,1.3,1.3,6.24
129,0.0,31.516,0.0,0.0,1.3,1.3,6.26
130,0.0,31.846,0.0,0.0,1.3,1.3,6.28
131,0.0,31.846,0.0,0.0,1.3,1.3,6.3
132,0.0,32.11,0.0,0.0,1.3,1.3,6.32
133,0.0,32.11,0.0,0.0,1.3,1.3,6.34
134,0.0,32.11,0.0,0.0,1.3,1.3,6.36
135,0.0,32.11,0.0,0.0,1.3,1.3,6.38
136,0.0,32.308,0.0,0.0,1.3,1.3,6.4
137,0.0,32.374,0.0,0.0,1.3,1.3,6.42
138,0.0,32.242,0.0,0.0,1.3,1.3,6.44
139,0.0,32.11,0.0,0.0,1.3,1.3,6.46
140,0.0,32.242,0.0,0.0,1.3,1.3,6.48
141,0.0,32.308,0.0,0.0,1.3,1.3,6.5
142,0.0,33.758,0.0,0.0,1.3,1.3,6.52
143,0.0,32.11,0.0,0.0,1.3,1.3,6.54
144,0.0,31.978,0.0,0.0,1.3,1.3,6.56
145,0.0,31.978,0.0,0.0,1.3,1.3,6.58
146,0.0,32.11,0.0,0.0,1.3,1.3,6.6
147,0.0,32.242,0.0,0.0,1.3,1.3,6.62
148,0.0,31.978,0.0,0.0,1.3,1.3,6.64
149,0.0,32.044,0.0,0.0,1.3,1.3,6.66
150,0.0,32.044,0.0,0.0,1.3,1.3,6.68
151,0.0,32.11,0.0,0.0,1.0,1.0,6.7
152,0.0,31.978,0.0,0.0,1.0,1.0,6.72
153,0.0,32.11,0.0,0.0,1.0,1.0,6.74
154,0.0,32.044,0.0,0.0,1.0,1.0,6.76
155,0.0,32.044,0.0,0.0,1.0,1.0,6.78
156,0.0,31.978,0.0,0.0,1.0,1.0,6.8
157,0.0,32.044,0.0,0.0,1.0,1.0,6.82
158,0.0,32.308,0.0,0.0,1.0,1.0,6.84
159,0.0,31.78,0.0,0.0,1.0,1.0,6.86
160,0.0,31.648,0.0,0.0,1.0,1.0,6.88
161,0.0,31.385,0.0,0.0,1.0,1.0,6.9
162,0.0,31.319,0.0,0.0,1.0,1.0,6.92
163,0.0,30.923,0.0,0.0,1.0,1.0,6.94
164,0.0,30.396,0.0,0.0,1.0,1.0,6.96
165,0.0,30.0,0.0,0.0,1.0,1.0,6.98
166,0.0,29.736,0.0,0.0,1.0,1.0,7.0
167,0.0,29.538,0.0,0.0,1.0,1.0,7.02
168,0.0,28.681,0.0,0.0,1.0,1.0,7.04
169,0.0,28.352,0.0,0.0,1.0,1.0,7.06
170,0.0,27.429,0.0,0.0,1.0,1.0,7.08
171,0.0,26.703,0.0,0.0,1.0,1.0,7.1
172,0.0,25.978,0.0,0.0,1.0,1.0,7.12
173,0.0,25.319,0.0,0.0,1.0,1.0,7.14
174,0.0,24.857,0.0,0.0,1.0,1.0,7.16
175,0.0,24.198,0.0,0.0,1.0,1.0,7.18
176,0.0,23.341,0.0,0.0,1.0,1.0,7.2
177,0.0,23.209,0.0,0.0,1.0,1.0,7.22
178,0.0,23.143,0.0,0.0,1.0,1.0,7.24
179,0.0,22.484,0.0,0.0,1.0,1.0,7.26
180,0.0,23.209,0.0,0.0,1.0,1.0,7.28
181,0.0,22.022,0.0,0.0,1.0,1.0,7.3
182,0.0,22.022,0.0,0.0,1.0,1.0,7.32
183,0.0,21.692,0.0,0.0,1.0,1.0,7.34
184,0.0,21.692,0.0,0.0,1.0,1.0,7.36
185,0.0,21.89,0.0,0.0,1.0,1.0,7.38
186,0.0,21.956,0.0,0.0,1.0,1.0,7.4
187,0.0,22.022,0.0,0.0,1.0,1.0,7.42
188,0.0,22.418,0.0,0.0,1.0,1.0,7.44
189,0.0,22.022,0.0,0.0,1.0,1.0,7.46
190,0.0,21.956,0.0,0.0,1.0,1.0,7.48
191,0.0,22.088,0.0,0.0,1.0,1.0,7.5
192,0.0,22.088,0.0,0.0,1.0,1.0,7.52
193,0.0,22.22,0.0,0.0,1.0,1.0,7.54
194,0.0,22.088,0.0,0.0,1.0,1.0,7.56
195,0.0,22.352,0.0,0.0,1.0,1.0,7.58
196,0.0,22.615,0.0,0.0,1.0,1.0,7.6
197,0.0,22.549,0.0,0.0,1.0,1.0,7.62
198,0.0,24.198,0.0,0.0,1.0,1.0,7.64
199,0.0,22.813,0.0,0.0,1.0,1.0,7.66
200,0.0,22.879,0.0,0.0,1.0,1.0,7.68
201,0.0,23.011,0.0,0.0,1.0,1.0,7.7
202,0.0,23.077,0.0,0.0,1.0,1.0,7.72
203,0.0,23.143,0.0,0.0,1.0,1.0,7.74
204,0.0,22.879,0.0,0.0,1.0,1.0,7.76
205,0.0,23.077,0.0,0.0,1.0,1.0,7.78
206,0.0,22.879,0.0,0.0,1.0,1.0,7.8
207,0.0,22.879,0.0,0.0,1.0,1.0,7.82
208,0.0,22.022,0.0,0.0,1.0,1.0,7.84
209,0.0,23.143,0.0,0.0,1.0,1.0,7.86
210,0.0,23.143,0.0,0.0,1.0,1.0,7.88
211,0.0,23.077,0.0,0.0,1.0,1.0,7.9
212,0.0,23.011,0.0,0.0,1.0,1.0,7.92
213,0.0,23.077,0.0,0.0,1.0,1.0,7.94
214,0.0,23.077,0.0,0.0,1.0,1.0,7.96
215,0.0,23.143,0.0,0.0,1.0,1.0,7.98
216,0.0,23.143,0.0,0.0,1.0,1.0,8.0
217,0.0,23.209,0.0,0.0,1.0,1.0,8.02
218,0.0,23.407,0.0,0.0,1.0,1.0,8.04
219,0.0,23.143,0.0,0.0,1.0,1.0,8.06
220,0.0,23.209,0.0,0.0,1.0,1.0,8.08
221,0.0,23.209,0.0,0.0,1.0,1.0,8.1
222,0.0,23.275,0.0,0.0,1.0,1.0,8.12
223,0.0,23.143,0.0,0.0,1.0,1.0,8.14
224,0.0,23.341,0.0,0.0,1.0,1.0,8.16
225,0.0,23.209,0.0,0.0,1.0,1.0,8.18
226,0.0,23.209,0.0,0.0,1.0,1.0,8.2
227,0.0,23.143,0.0,0.0,1.0,1.0,8.22
228,0.0,23.209,0.0,0.0,1.0,1.0,8.24
229,0.0,23.143,0.0,0.0,1.0,1.0,8.26
230,0.0,23.209,0.0,0.0,1.0,1.0,8.28
231,0.0,24.396,0.0,0.0,1.0,1.0,8.3
232,0.0,23.209,0.0,0.0,1.0,1.0,8.32
233,0.0,23.143,0.0,0.0,1.0,1.0,8.34
234,0.0,23.209,0.0,0.0,1.0,1.0,8.36
235,0.0,23.209,0.0,0.0,1.3,1.3,8.38
236,0.0,23.209,0.0,0.0,1.3,1.3,8.4
237,0.0,23.143,0.0,0.0,1.3,1.3,8.42
238,0.0,23.275,0.0,0.0,1.3,1.3,8.44
239,0.0,23.143,0.0,0.0,1.3,1.3,8.46
240,0.0,23.077,0.0,0.0,1.3,1.3,8.48
241,0.0,23.209,0.0,0.0,1.3,1.3,8.5
242,0.0,23.341,0.0,0.0,1.3,1.3,8.52
243,0.0,23.209,0.0,0.0,1.3,1.3,8.54
244,0.0,23.407,0.0,0.0,1.3,1.3,8.56
245,0.0,23.604,0.0,0.0,1.3,1.3,8.58
246,0.0,23.604,0.0,0.0,1.3,1.3,8.6
247,0.0,23.802,0.0,0.0,1.3,1.3,8.62
248,0.0,23.934,0.0,0.0,1.3,1.3,8.64
249,0.0,24.066,0.0,0.0,1.3,1.3,8.66
250,0.0,24.33,0.0,0.0,1.3,1.3,8.68
251,0.0,24.264,0.0,0.0,1.3,1.3,8.7
252,0.0,24.725,0.0,0.0,1.3,1.3,8.72
253,0.0,24.593,0.0,0.0,1.3,1.3,8.74
254,0.0,25.121,0.0,0.0,1.3,1.3,8.76
255,0.0,25.055,0.0,0.0,1.3,1.3,8.78
256,0.0,25.121,0.0,0.0,1.3,1.3,8.8
257,0.0,25.385,0.0,0.0,1.3,1.3,8.82
258,0.0,25.516,0.0,0.0,1.3,1.3,8.84
259,0.0,27.099,0.0,0.0,1.3,1.3,8.86
260,0.0,26.044,0.0,0.0,1.3,1.3,8.88
261,0.0,26.505,0.0,0.0,1.3,1.3,8.9
262,0.0,27.033,0.0,0.0,1.3,1.3,8.92
263,0.0,27.429,0.0,0.0,1.3,1.3,8.94
264,0.0,27.89,0.0,0.0,1.3,1.3,8.96
265,0.0,28.615,0.0,0.0,1.3,1.3,8.98
266,0.0,29.275,0.0,0.0,1.3,1.3,9.0
267,0.0,29.736,0.0,0.0,1.3,1.3,9.02
268,0.0,30.264,0.0,0.0,1.3,1.3,9.04
269,0.0,30.923,0.0,0.0,1.3,1.3,9.06
270,0.0,31.451,0.0,0.0,1.3,1.3,9.08
271,0.0,32.242,0.0,0.0,1.3,1.3,9.1
272,0.0,34.154,0.0,0.0,1.3,1.3,9.12
273,0.0,33.758,0.0,0.0,1.3,1.3,9.14
274,0.0,33.956,0.0,0.0,1.3,1.3,9.16
275,0.0,35.407,0.0,0.0,1.3,1.3,9.18
276,0.0,35.538,0.0,0.0,1.3,1.3,9.2
277,0.0,35.868,0.0,0.0,1.3,1.3,9.22
278,0.0,36.527,0.0,0.0,1.3,1.3,9.24
279,0.0,36.923,0.0,0.0,1.3,1.3,9.26
280,0.0,37.385,0.0,0.0,1.3,1.3,9.28
281,0.0,37.648,0.0,0.0,1.3,1.3,9.3
282,0.0,37.912,0.0,0.0,1.3,1.3,9.32
283,0.0,38.308,0.0,0.0,1.3,1.3,9.34
284,0.0,38.374,0.0,0.0,1.3,1.3,9.36
285,0.0,38.374,0.0,0.0,1.3,1.3,9.38
286,0.0,38.835,0.0,0.0,1.3,1.3,9.4
287,0.0,38.835,0.0,0.0,1.3,1.3,9.42
288,0.0,38.703,0.0,0.0,1.3,1.3,9.44
289,0.0,39.363,0.0,0.0,1.3,1.3,9.46
290,0.0,38.703,0.0,0.0,1.3,1.3,9.48
291,0.0,38.703,0.0,0.0,1.3,1.3,9.5
292,0.0,38.44,0.0,0.0,1.3,1.3,9.52
293,0.0,38.637,0.0,0.0,1.3,1.3,9.54
294,0.0,38.374,0.0,0.0,1.3,1.3,9.56
295,0.0,38.044,0.0,0.0,1.3,1.3,9.58
296,0.0,38.44,0.0,0.0,1.3,1.3,9.6
297,0.0,39.495,0.0,0.0,1.3,1.3,9.62
298,0.0,37.978,0.0,0.0,1.3,1.3,9.64
299,0.0,37.978,0.0,0.0,1.3,1.3,9.66
300,0.0,37.78,0.0,0.0,1.3,1.3,9.68
301,0.0,37.78,0.0,0.0,1.3,1.3,9.7
302,0.0,37.516,0.0,0.0,1.3,1.3,9.72
303,0.0,37.385,0.0,0.0,1.3,1.3,9.74
304,0.0,37.319,0.0,0.0,1.3,1.3,9.76
305,0.0,37.385,0.0,0.0,1.3,1.3,9.78
306,0.0,37.121,0.0,0.0,1.3,1.3,9.8
307,0.0,37.516,0.0,0.0,1.3,1.3,9.82
308,0.0,36.791,0.0,0.0,1.3,1.3,9.84
309,0.0,36.593,0.0,0.0,1.3,1.3,9.86
310,0.0,36.527,0.0,0.0,1.3,1.3,9.88
311,0.0,36.527,0.0,0.0,1.3,1.3,9.9
312,0.0,36.462,0.0,0.0,1.3,1.3,9.92
313,0.0,35.934,0.0,0.0,1.3,1.3,9.94
314,0.0,35.011,0.0,0.0,1.3,1.3,9.96
315,0.0,33.956,0.0,0.0,1.3,1.3,9.98
316,0.0,35.67,0.0,0.0,1.3,1.3,10.0
317,0.0,35.407,0.0,0.0,1.3,1.3,10.02
318,0.0,35.143,0.0,0.0,1.0,1.0,10.04
319,0.0,34.879,0.0,0.0,1.0,1.0,10.06
320,0.0,34.879,0.0,0.0,1.0,1.0,10.08
321,0.0,34.813,0.0,0.0,1.0,1.0,10.1
322,0.0,34.549,0.0,0.0,1.0,1.0,10.12
323,0.0,34.088,0.0,0.0,1.0,1.0,10.14
324,0.0,33.824,0.0,0.0,1.0,1.0,10.16
325,0.0,31.978,0.0,0.0,1.0,1.0,10.18
326,0.0,33.099,0.0,0.0,1.0,1.0,10.2
327,0.0,32.374,0.0,0.0,1.0,1.0,10.22
328,0.0,31.714,0.0,0.0,1.0,1.0,10.24
329,0.0,30.989,0.0,0.0,1.0,1.0,10.26
330,0.0,30.396,0.0,0.0,1.0,1.0,10.28
331,0.0,30.659,0.0,0.0,1.0,1.0,10.3
332,0.0,28.945,0.0,0.0,1.0,1.0,10.32
333,0.0,28.154,0.0,0.0,1.0,1.0,10.34
334,0.0,26.835,0.0,0.0,1.0,1.0,10.36
335,0.0,26.374,0.0,0.0,1.0,1.0,10.38
336,0.0,25.319,0.0,0.0,1.0,1.0,10.4
337,0.0,24.857,0.0,0.0,1.0,1.0,10.42
338,0.0,23.67,0.0,0.0,1.0,1.0,10.44
339,0.0,23.011,0.0,0.0,1.0,1.0,10.46
340,0.0,22.549,0.0,0.0,1.0,1.0,10.48
341,0.0,21.429,0.0,0.0,1.0,1.0,10.5
342,0.0,20.835,0.0,0.0,1.0,1.0,10.52
343,0.0,19.319,0.0,0.0,1.0,1.0,10.54
344,0.0,20.044,0.0,0.0,1.0,1.0,10.56
345,0.0,19.648,0.0,0.0,1.0,1.0,10.58
346,0.0,19.385,0.0,0.0,1.0,1.0,10.6
347,0.0,19.385,0.0,0.0,1.0,1.0,10.62
348,0.0,19.648,0.0,0.0,1.0,1.0,10.64
349,0.0,19.582,0.0,0.0,1.0,1.0,10.66
350,0.0,19.648,0.0,0.0,1.0,1.0,10.68
351,0.0,19.912,0.0,0.0,1.0,1.0,10.7
352,0.0,19.978,0.0,0.0,1.0,1.0,10.72
353,0.0,20.242,0.0,0.0,1.0,1.0,10.74
354,0.0,20.505,0.0,0.0,1.0,1.0,10.76
355,0.0,21.033,0.0,0.0,1.0,1.0,10.78
356,0.0,21.165,0.0,0.0,1.0,1.0,10.8
357,0.0,21.824,0.0,0.0,1.0,1.0,10.82
358,0.0,21.89,0.0,0.0,1.0,1.0,10.84
359,0.0,22.154,0.0,0.0,1.0,1.0,10.86
360,0.0,22.352,0.0,0.0,1.0,1.0,10.88
361,0.0,22.352,0.0,0.0,1.0,1.0,10.9
362,0.0,22.418,0.0,0.0,1.0,1.0,10.92
363,0.0,22.549,0.0,0.0,1.0,1.0,10.94
364,0.0,22.286,0.0,0.0,1.0,1.0,10.96
365,0.0,22.286,0.0,0.0,1.0,1.0,10.98
366,0.0,22.154,0.0,0.0,1.0,1.0,11.0
367,0.0,22.352,0.0,0.0,1.0,1.0,11.02
368,0.0,23.407,0.0,0.0,1.0,1.0,11.04
369,0.0,22.22,0.0,0.0,1.0,1.0,11.06
370,0.0,22.286,0.0,0.0,1.0,1.0,11.08
371,0.0,22.22,0.0,0.0,1.0,1.0,11.1
372,0.0,22.418,0.0,0.0,1.0,1.0,11.12
373,0.0,22.22,0.0,0.0,1.0,1.0,11.14
374,0.0,22.352,0.0,0.0,1.0,1.0,11.16
375,0.0,22.22,0.0,0.0,1.0,1.0,11.18
376,0.0,22.352,0.0,0.0,1.0,1.0,11.2
377,0.0,22.352,0.0,0.0,1.0,1.0,11.22
378,0.0,22.615,0.0,0.0,1.0,1.0,11.24
379,0.0,22.286,0.0,0.0,1.0,1.0,11.26
380,0.0,22.088,0.0,0.0,1.0,1.0,11.28
381,0.0,22.22,0.0,0.0,1.0,1.0,11.3
382,0.0,22.22,0.0,0.0,1.0,1.0,11.32
383,0.0,22.352,0.0,0.0,1.0,1.0,11.34
384,0.0,22.286,0.0,0.0,1.0,1.0,11.36
385,0.0,22.352,0.0,0.0,1.0,1.0,11.38
386,0.0,22.418,0.0,0.0,1.0,1.0,11.4
387,0.0,22.352,0.0,0.0,1.0,1.0,11.42
388,0.0,22.484,0.0,0.0,1.0,1.0,11.44
389,0.0,22.484,0.0,0.0,1.0,1.0,11.46
390,0.0,22.418,0.0,0.0,1.0,1.0,11.48
391,0.0,22.484,0.0,0.0,1.0,1.0,11.5
392,0.0,22.352,0.0,0.0,1.0,1.0,11.52
393,0.0,22.484,0.0,0.0,1.0,1.0,11.54
394,0.0,22.484,0.0,0.0,1.0,1.0,11.56
395,0.0,22.484,0.0,0.0,1.0,1.0,11.58
396,0.0,22.747,0.0,0.0,1.0,1.0,11.6
397,0.0,22.549,0.0,0.0,1.0,1.0,11.62
398,0.0,22.549,0.0,0.0,1.0,1.0,11.64
399,0.0,22.747,0.0,0.0,1.0,1.0,11.66
400,0.0,22.549,0.0,0.0,1.0,1.0,11.68
401,0.0,21.824,0.0,0.0,1.0,1.0,11.7
402,0.0,23.143,0.0,0.0,1.3,1.3,11.72
403,0.0,22.813,0.0,0.0,1.3,1.3,11.74
404,0.0,23.011,0.0,0.0,1.3,1.3,11.76
405,0.0,23.011,0.0,0.0,1.3,1.3,11.78
406,0.0,23.011,0.0,0.0,1.3,1.3,11.8
407,0.0,22.945,0.0,0.0,1.3,1.3,11.82
408,0.0,23.143,0.0,0.0,1.3,1.3,11.84
409,0.0,23.143,0.0,0.0,1.3,1.3,11.86
410,0.0,23.407,0.0,0.0,1.3,1.3,11.88
411,0.0,24.066,0.0,0.0,1.3,1.3,11.9
412,0.0,24.198,0.0,0.0,1.3,1.3,11.92
413,0.0,25.253,0.0,0.0,1.3,1.3,11.94
414,0.0,24.857,0.0,0.0,1.3,1.3,11.96
415,0.0,25.253,0.0,0.0,1.3,1.3,11.98
416,0.0,25.714,0.0,0.0,1.3,1.3,12.0
417,0.0,26.505,0.0,0.0,1.3,1.3,12.02
418,0.0,27.297,0.0,0.0,1.3,1.3,12.04
419,0.0,27.824,0.0,0.0,1.3,1.3,12.06
420,0.0,28.484,0.0,0.0,1.3,1.3,12.08
421,0.0,29.407,0.0,0.0,1.3,1.3,12.1
422,0.0,29.934,0.0,0.0,1.3,1.3,12.12
423,0.0,30.198,0.0,0.0,1.3,1.3,12.14
424,0.0,31.516,0.0,0.0,1.3,1.3,12.16
425,0.0,32.044,0.0,0.0,1.3,1.3,12.18
426,0.0,33.099,0.0,0.0,1.3,1.3,12.2
427,0.0,33.363,0.0,0.0,1.3,1.3,12.22
428,0.0,34.22,0.0,0.0,1.3,1.3,12.24
429,0.0,34.879,0.0,0.0,1.3,1.3,12.26
430,0.0,35.67,0.0,0.0,1.3,1.3,12.28
431,0.0,36.132,0.0,0.0,1.3,1.3,12.3
432,0.0,36.725,0.0,0.0,1.3,1.3,12.32
433,0.0,37.319,0.0,0.0,1.3,1.3,12.34
434,0.0,37.648,0.0,0.0,1.3,1.3,12.36
435,0.0,37.978,0.0,0.0,1.3,1.3,12.38
436,0.0,38.242,0.0,0.0,1.3,1.3,12.4
437,0.0,38.242,0.0,0.0,1.3,1.3,12.42
438,0.0,38.44,0.0,0.0,1.3,1.3,12.44
439,0.0,38.308,0.0,0.0,1.3,1.3,12.46
440,0.0,38.308,0.0,0.0,1.3,1.3,12.48
441,0.0,38.571,0.0,0.0,1.3,1.3,12.5
442,0.0,38.176,0.0,0.0,1.3,1.3,12.52
443,0.0,37.978,0.0,0.0,1.3,1.3,12.54
444,0.0,37.978,0.0,0.0,1.3,1.3,12.56
445,0.0,37.978,0.0,0.0,1.3,1.3,12.58
446,0.0,36.923,0.0,0.0,1.3,1.3,12.6
447,0.0,37.451,0.0,0.0,1.3,1.3,12.62
448,0.0,37.451,0.0,0.0,1.3,1.3,12.64
449,0.0,37.121,0.0,0.0,1.3,1.3,12.66
450,0.0,36.33,0.0,0.0,1.3,1.3,12.68
451,0.0,36.857,0.0,0.0,1.3,1.3,12.7
452,0.0,36.462,0.0,0.0,1.3,1.3,12.72
453,0.0,36.659,0.0,0.0,1.3,1.3,12.74
454,0.0,36.33,0.0,0.0,1.3,1.3,12.76
455,0.0,35.538,0.0,0.0,1.3,1.3,12.78
456,0.0,36.0,0.0,0.0,1.3,1.3,12.8
457,0.0,35.934,0.0,0.0,1.3,1.3,12.82
458,0.0,35.868,0.0,0.0,1.3,1.3,12.84
459,0.0,35.868,0.0,0.0,1.3,1.3,12.86
460,0.0,35.67,0.0,0.0,1.3,1.3,12.88
461,0.0,35.802,0.0,0.0,1.3,1.3,12.9
462,0.0,35.736,0.0,0.0,1.3,1.3,12.92
463,0.0,35.604,0.0,0.0,1.3,1.3,12.94
464,0.0,35.407,0.0,0.0,1.0,1.0,12.96
