,0,1,2,3,4,5,6
102,22.437,-34.813,57.25,496.449,19.98,19.98,417.809
103,21.975,-34.813,56.788,496.469,19.98,19.98,417.829
104,21.518,-34.813,56.331,496.488,19.98,19.98,417.849
105,21.066,-34.813,55.879,496.507,19.98,19.98,417.869
106,20.62,-34.813,55.433,496.525,19.98,19.98,417.889
107,20.18,-34.813,54.993,496.544,19.98,19.98,417.909
108,19.746,-34.813,54.559,496.563,19.98,19.98,417.929
109,19.318,-34.813,54.132,496.581,19.98,19.98,417.949
110,18.898,-34.813,53.711,496.6,19.98,19.98,417.969
111,18.484,-34.813,53.297,496.618,19.98,19.98,417.989
112,18.078,-34.813,52.891,496.636,19.98,19.98,418.009
113,17.679,-34.813,52.492,496.655,19.98,19.98,418.029
114,17.287,-34.813,52.101,496.673,19.98,19.98,418.049
115,16.904,-34.813,51.717,496.691,19.98,19.98,418.069
116,16.529,-34.813,51.343,496.709,19.98,19.98,418.089
117,16.163,-34.813,50.976,496.727,19.98,19.98,418.109
118,15.805,-34.813,50.619,496.745,19.98,19.98,418.129
119,15.457,-34.813,50.27,496.764,19.98,19.98,418.149
120,15.117,-34.813,49.93,496.782,19.98,19.98,418.169
121,14.787,-34.813,49.6,496.8,19.98,19.98,418.189
122,14.467,-34.813,49.28,496.818,19.98,19.98,418.209
123,14.156,-34.813,48.969,496.836,19.98,19.98,418.229
124,13.855,-34.813,48.668,496.855,19.98,19.98,418.249
125,13.565,-34.813,48.378,496.873,19.98,19.98,418.269
126,13.284,-34.813,48.098,496.892,19.98,19.98,418.289
127,13.015,-34.813,47.828,496.91,19.98,19.98,418.309
128,12.756,-34.813,47.569,496.929,19.98,19.98,418.329
129,12.508,-34.813,47.321,496.947,19.98,19.98,418.349
130,12.271,-34.813,47.084,496.966,19.98,19.98,418.369
131,12.045,-34.813,46.858,496.985,19.98,19.98,418.389
132,11.831,-34.813,46.644,497.004,19.98,19.98,418.409
133,11.628,-34.813,46.441,497.023,19.98,19.98,418.429
134,11.436,-34.813,46.249,497.043,19.98,19.98,418.449
135,11.256,-34.813,46.07,497.062,19.98,19.98,418.469
136,11.089,-34.813,45.902,497.082,19.98,19.98,418.489
137,10.933,-34.813,45.746,497.101,19.98,19.98,418.509
138,10.789,-34.813,45.602,497.121,19.98,19.98,418.529
139,10.657,-34.813,45.47,497.141,19.98,19.98,418.549
140,10.537,-34.813,45.351,497.162,19.98,19.98,418.569
141,10.43,-34.813,45.243,497.182,19.98,19.98,418.589
142,10.335,-34.813,45.148,497.203,19.98,19.98,418.608
143,10.252,-34.813,45.066,497.224,19.98,19.98,418.628
144,10.182,-34.813,44.996,497.245,19.98,19.98,418.648
145,10.125,-34.813,44.938,497.266,19.98,19.98,418.668
146,10.08,-34.813,44.893,497.288,19.98,19.98,418.688
147,10.047,-34.813,44.86,497.31,19.98,19.98,418.708
148,10.027,-34.813,44.841,497.332,19.98,19.98,418.728
149,10.02,-34.813,44.833,497.354,19.98,19.98,418.748
150,10.025,-34.813,44.839,497.376,19.98,19.98,418.768
151,10.043,-34.813,44.856,497.399,19.98,19.98,418.788
152,10.074,-34.813,44.887,497.422,19.98,19.98,418.808
153,10.117,-34.813,44.93,497.445,19.98,19.98,418.828
154,10.172,-34.813,44.986,497.469,19.98,19.98,418.848
155,10.241,-34.813,45.054,497.493,19.98,19.98,418.868
156,10.321,-34.813,45.134,497.517,19.98,19.98,418.888
157,10.414,-34.813,45.227,497.542,19.98,19.98,418.908
158,10.52,-34.813,45.333,497.566,19.98,19.98,418.928
159,10.637,-34.813,45.45,497.591,19.98,19.98,418.948
160,10.767,-34.813,45.58,497.617,19.98,19.98,418.968
161,10.909,-34.813,45.722,497.643,19.98,19.98,418.988
162,11.063,-34.813,45.876,497.669,19.98,19.98,419.008
163,11.229,-34.813,46.042,497.695,19.98,19.98,419.028
164,11.407,-34.813,46.22,497.722,19.98,19.98,419.048
165,11.597,-34.813,46.41,497.749,19.98,19.98,419.068
166,11.798,-34.813,46.611,497.776,19.98,19.98,419.088
167,12.01,-34.813,46.824,497.804,19.98,19.98,419.108
168,12.234,-34.813,47.048,497.832,19.98,19.98,419.128
169,12.47,-34.813,47.283,497.86,19.98,19.98,419.148
170,12.716,-34.813,47.529,497.889,19.98,19.98,419.168
171,12.973,-34.813,47.786,497.918,19.98,19.98,419.188
172,13.241,-34.813,48.054,497.947,19.98,19.98,419.208
173,13.52,-34.813,48.333,497.977,19.98,19.98,419.228
174,13.809,-34.813,48.622,498.007,19.98,19.98,419.248
175,14.108,-34.813,48.921,498.037,19.98,19.98,419.268
176,14.417,-34.813,49.23,498.068,19.98,19.98,419.288
177,14.736,-34.813,49.549,498.099,19.98,19.98,419.308
178,15.064,-34.813,49.878,498.131,19.98,19.98,419.328
179,15.402,-34.813,50.216,498.163,19.98,19.98,419.348
180,15.75,-34.813,50.563,498.195,19.98,19.98,419.368
181,16.106,-34.813,50.919,498.228,19.98,19.98,419.388
182,16.471,-34.813,51.284,498.26,19.98,19.98,419.408
183,16.844,-34.813,51.658,498.294,19.98,19.98,419.428
184,17.226,-34.813,52.039,498.327,19.98,19.98,419.448
185,17.616,-34.813,52.429,498.361,19.98,19.98,419.468
186,18.014,-34.813,52.827,498.396,19.98,19.98,419.488
187,18.419,-34.813,53.232,498.431,19.98,19.98,419.508
188,18.832,-34.813,53.645,498.466,19.98,19.98,419.528
189,19.251,-34.813,54.065,498.501,19.98,19.98,419.548
190,19.678,-34.813,54.491,498.537,19.98,19.98,419.568
191,20.111,-34.813,54.924,498.573,19.98,19.98,419.588
192,20.55,-34.813,55.363,498.609,19.98,19.98,419.608
193,20.995,-34.813,55.808,498.646,19.98,19.98,419.628
194,21.446,-34.813,56.259,498.683,19.98,19.98,419.648
195,21.902,-34.813,56.715,498.721,19.98,19.98,419.668
196,22.363,-34.813,57.177,498.759,19.98,19.98,419.688
197,22.829,-34.813,57.643,498.797,19.98,19.98,419.708
198,23.3,-34.813,58.113,498.835,19.98,19.98,419.728
199,23.775,-34.813,58.588,498.874,19.98,19.98,419.748
200,24.254,-34.813,59.067,498.913,19.98,19.98,419.768
201,24.736,-34.813,59.549,498.953,19.98,19.98,419.788
202,25.222,-34.813,60.035,498.992,19.98,19.98,419.808
203,25.711,-34.813,60.524,499.032,19.98,19.98,419.828
204,26.202,-34.813,61.015,499.073,19.98,19.98,419.848
205,26.696,-34.813,61.509,499.113,19.98,19.98,419.868
206,27.192,-34.813,62.005,499.154,19.98,19.98,419.888
207,27.69,-34.813,62.503,499.195,19.98,19.98,419.908
208,28.189,-34.813,63.002,499.237,19.98,19.98,419.928
209,28.689,-34.813,63.503,499.279,19.98,19.98,419.948
210,29.19,-34.813,64.004,499.321,19.98,19.98,419.968
211,29.692,-34.813,64.505,499.363,19.98,19.98,419.988
212,30.194,-34.813,65.007,499.406,19.98,19.98,420.008
213,30.696,-34.813,65.509,499.448,19.98,19.98,420.028
214,31.197,-34.813,66.01,499.491,19.98,19.98,420.048
215,31.698,-34.813,66.511,499.535,19.98,19.98,420.068
216,32.197,-34.813,67.01,499.578,19.98,19.98,420.088
217,32.695,-34.813,67.508,499.622,19.98,19.98,420.108
218,33.192,-34.813,68.005,499.666,19.98,19.98,420.128
219,33.686,-34.813,68.499,499.71,19.98,19.98,420.148
220,34.178,-34.813,68.991,499.754,19.98,19.98,420.168
221,34.667,-34.813,69.481,499.799,19.98,19.98,420.188
222,35.154,-34.813,69.967,499.844,19.98,19.98,420.208
223,35.637,-34.813,70.45,499.888,19.98,19.98,420.228
224,36.117,-34.813,70.93,499.933,19.98,19.98,420.248
225,36.593,-34.813,71.406,499.979,19.98,19.98,420.268
226,37.064,-34.813,71.877,500.024,19.98,19.98,420.288
227,37.531,-34.813,72.345,500.07,19.98,19.98,420.308
228,37.994,-34.813,72.807,500.115,19.98,19.98,420.328
229,38.451,-34.813,73.264,500.161,19.98,19.98,420.348
230,38.903,-34.813,73.716,500.207,19.98,19.98,420.368
231,39.35,-34.813,74.163,500.253,19.98,19.98,420.388
232,39.79,-34.813,74.603,500.299,19.98,19.98,420.408
233,40.225,-34.813,75.038,500.345,19.98,19.98,420.427
234,40.652,-34.813,75.466,500.391,19.98,19.98,420.447
235,41.074,-34.813,75.887,500.438,19.98,19.98,420.467
236,41.488,-34.813,76.301,500.484,19.98,19.98,420.487
237,41.895,-34.813,76.708,500.531,19.98,19.98,420.507
238,42.294,-34.813,77.107,500.577,19.98,19.98,420.527
239,42.686,-34.813,77.499,500.624,19.98,19.98,420.547
240,43.07,-34.813,77.883,500.67,19.98,19.98,420.567
241,43.445,-34.813,78.258,500.717,19.98,19.98,420.587
242,43.812,-34.813,78.625,500.764,19.98,19.98,420.607
243,44.17,-34.813,78.983,500.81,19.98,19.98,420.627
244,44.52,-34.813,79.333,500.857,19.98,19.98,420.647
245,44.86,-34.813,79.673,500.904,19.98,19.98,420.667
246,45.191,-34.813,80.004,500.95,19.98,19.98,420.687
247,45.512,-34.813,80.325,500.997,19.98,19.98,420.707
248,45.823,-34.813,80.636,501.043,19.98,19.98,420.727
249,46.125,-34.813,80.938,501.09,19.98,19.98,420.747
250,46.416,-34.813,81.229,501.136,19.98,19.98,420.767
251,46.697,-34.813,81.51,501.183,19.98,19.98,420.787
252,46.967,-34.813,81.78,501.229,19.98,19.98,420.807
253,47.227,-34.813,82.04,501.275,19.98,19.98,420.827
254,47.475,-34.813,82.289,501.321,19.98,19.98,420.847
255,47.713,-34.813,82.526,501.367,19.98,19.98,420.867
256,47.94,-34.813,82.753,501.413,19.98,19.98,420.887
257,48.155,-34.813,82.968,501.459,19.98,19.98,420.907
258,48.359,-34.813,83.172,501.505,19.98,19.98,420.927
259,48.551,-34.813,83.364,501.55,19.98,19.98,420.947
260,48.732,-34.813,83.545,501.596,19.98,19.98,420.967
261,48.9,-34.813,83.713,501.641,19.98,19.98,420.987
262,49.057,-34.813,83.87,501.686,19.98,19.98,421.007
263,49.202,-34.813,84.015,501.731,19.98,19.98,421.027
264,49.334,-34.813,84.148,501.776,19.98,19.98,421.047
265,49.455,-34.813,84.268,501.82,19.98,19.98,421.067
266,49.563,-34.813,84.376,501.865,19.98,19.98,421.087
267,49.659,-34.813,84.472,501.909,19.98,19.98,421.107
268,49.742,-34.813,84.555,501.953,19.98,19.98,421.127
269,49.813,-34.813,84.626,501.996,19.98,19.98,421.147
270,49.872,-34.813,84.685,502.04,19.98,19.98,421.167
271,49.918,-34.813,84.731,502.083,19.98,19.98,421.187
272,49.951,-34.813,84.764,502.126,19.98,19.98,421.207
273,49.972,-34.813,84.785,502.169,19.98,19.98,421.227
274,49.98,-34.813,84.793,502.212,19.98,19.98,421.247
275,49.975,-34.813,84.789,502.254,19.98,19.98,421.267
276,49.958,-34.813,84.772,502.296,19.98,19.98,421.287
277,49.929,-34.813,84.742,502.338,19.98,19.98,421.307
278,49.887,-34.813,84.7,502.379,19.98,19.98,421.327
279,49.832,-34.813,84.645,502.42,19.98,19.98,421.347
280,49.765,-34.813,84.578,502.461,19.98,19.98,421.367
281,49.685,-34.813,84.498,502.502,19.98,19.98,421.387
282,49.593,-34.813,84.406,502.542,19.98,19.98,421.407
283,49.488,-34.813,84.301,502.582,19.98,19.98,421.427
284,49.371,-34.813,84.184,502.622,19.98,19.98,421.447
285,49.242,-34.813,84.055,502.662,19.98,19.98,421.467
286,49.101,-34.813,83.914,502.701,19.98,19.98,421.487
287,48.948,-34.813,83.761,502.74,19.98,19.98,421.507
288,48.783,-34.813,83.596,502.778,19.98,19.98,421.527
289,48.606,-34.813,83.419,502.816,19.98,19.98,421.547
290,48.417,-34.813,83.23,502.854,19.98,19.98,421.567
291,48.216,-34.813,83.03,502.892,19.98,19.98,421.587
292,48.005,-34.813,82.818,502.929,19.98,19.98,421.607
293,47.781,-34.813,82.595,502.966,19.98,19.98,421.627
294,47.547,-34.813,82.36,503.002,19.98,19.98,421.647
295,47.301,-34.813,82.115,503.038,19.98,19.98,421.667
296,47.045,-34.813,81.858,503.074,19.98,19.98,421.687
297,46.778,-34.813,81.591,503.109,19.98,19.98,421.707
298,46.5,-34.813,81.313,503.145,19.98,19.98,421.727
299,46.212,-34.813,81.025,503.179,19.98,19.98,421.747
300,45.913,-34.813,80.726,503.214,19.98,19.98,421.767
301,45.605,-34.813,80.418,503.248,19.98,19.98,421.787
302,45.286,-34.813,80.1,503.281,19.98,19.98,421.807
303,44.958,-34.813,79.772,503.315,19.98,19.98,421.827
304,44.621,-34.813,79.434,503.348,19.98,19.98,421.847
305,44.274,-34.813,79.088,503.38,19.98,19.98,421.867
306,43.919,-34.813,78.732,503.413,19.98,19.98,421.887
307,43.554,-34.813,78.368,503.444,19.98,19.98,421.907
308,43.181,-34.813,77.995,503.476,19.98,19.98,421.927
309,42.8,-34.813,77.613,503.507,19.98,19.98,421.947
310,42.411,-34.813,77.224,503.538,19.98,19.98,421.967
311,42.014,-34.813,76.827,503.569,19.98,19.98,421.987
312,41.609,-34.813,76.422,503.599,19.98,19.98,422.007
313,41.197,-34.813,76.01,503.628,19.98,19.98,422.027
314,40.778,-34.813,75.591,503.658,19.98,19.98,422.047
315,40.352,-34.813,75.165,503.687,19.98,19.98,422.067
316,39.919,-34.813,74.732,503.716,19.98,19.98,422.087
317,39.48,-34.813,74.294,503.744,19.98,19.98,422.107
318,39.036,-34.813,73.849,503.772,19.98,19.98,422.127
319,38.585,-34.813,73.399,503.8,19.98,19.98,422.147
320,38.129,-34.813,72.943,503.827,19.98,19.98,422.167
321,37.669,-34.813,72.482,503.854,19.98,19.98,422.187
322,37.203,-34.813,72.016,503.881,19.98,19.98,422.207
323,36.732,-34.813,71.546,503.907,19.98,19.98,422.227
324,36.258,-34.813,71.071,503.933,19.98,19.98,422.246
325,35.779,-34.813,70.592,503.959,19.98,19.98,422.266
326,35.297,-34.813,70.11,503.984,19.98,19.98,422.286
327,34.811,-34.813,69.625,504.009,19.98,19.98,422.306
328,34.323,-34.813,69.136,504.034,19.98,19.98,422.326
329,33.832,-34.813,68.645,504.059,19.98,19.98,422.346
330,33.338,-34.813,68.151,504.083,19.98,19.98,422.366
331,32.842,-34.813,67.655,504.107,19.98,19.98,422.386
332,32.344,-34.813,67.158,504.13,19.98,19.98,422.406
333,31.845,-34.813,66.659,504.154,19.98,19.98,422.426
334,31.345,-34.813,66.158,504.177,19.98,19.98,422.446
335,30.844,-34.813,65.657,504.2,19.98,19.98,422.466
336,30.342,-34.813,65.156,504.222,19.98,19.98,422.486
337,29.84,-34.813,64.654,504.245,19.98,19.98,422.506
338,29.339,-34.813,64.152,504.267,19.98,19.98,422.526
339,28.837,-34.813,63.651,504.288,19.98,19.98,422.546
340,28.337,-34.813,63.15,504.31,19.98,19.98,422.566
341,27.837,-34.813,62.65,504.331,19.98,19.98,422.586
342,27.339,-34.813,62.152,504.352,19.98,19.98,422.606
343,26.843,-34.813,61.656,504.373,19.98,19.98,422.626
344,26.348,-34.813,61.161,504.394,19.98,19.98,422.646
345,25.856,-34.813,60.669,504.414,19.98,19.98,422.666
346,25.366,-34.813,60.179,504.435,19.98,19.98,422.686
347,24.879,-34.813,59.693,504.455,19.98,19.98,422.706
348,24.396,-34.813,59.209,504.475,19.98,19.98,422.726
349,23.916,-34.813,58.729,504.495,19.98,19.98,422.746
350,23.44,-34.813,58.253,504.514,19.98,19.98,422.766
351,22.968,-34.813,57.781,504.534,19.98,19.98,422.786
352,22.501,-34.813,57.314,504.553,19.98,19.98,422.806
353,22.038,-34.813,56.851,504.572,19.98,19.98,422.826
354,21.58,-34.813,56.393,504.591,19.98,19.98,422.846
355,21.128,-34.813,55.941,504.61,19.98,19.98,422.866
356,20.681,-34.813,55.494,504.629,19.98,19.98,422.886
357,20.24,-34.813,55.053,504.648,19.98,19.98,422.906
358,19.805,-34.813,54.618,504.666,19.98,19.98,422.926
359,19.377,-34.813,54.19,504.685,19.98,19.98,422.946
360,18.955,-34.813,53.768,504.703,19.98,19.98,422.966
361,18.54,-34.813,53.354,504.722,19.98,19.98,422.986
362,18.133,-34.813,52.946,504.74,19.98,19.98,423.006
363,17.733,-34.813,52.546,504.758,19.98,19.98,423.026
364,17.341,-34.813,52.154,504.776,19.98,19.98,423.046
365,16.956,-34.813,51.77,504.795,19.98,19.98,423.066
366,16.58,-34.813,51.394,504.813,19.98,19.98,423.086
367,16.213,-34.813,51.026,504.831,19.98,19.98,423.106
368,15.854,-34.813,50.667,504.849,19.98,19.98,423.126
369,15.504,-34.813,50.317,504.867,19.98,19.98,423.146
370,15.163,-34.813,49.977,504.885,19.98,19.98,423.166
371,14.832,-34.813,49.645,504.904,19.98,19.98,423.186
372,14.51,-34.813,49.323,504.922,19.98,19.98,423.206
373,14.198,-34.813,49.011,504.94,19.98,19.98,423.226
374,13.896,-34.813,48.709,504.958,19.98,19.98,423.246
375,13.604,-34.813,48.417,504.977,19.98,19.98,423.266
376,13.322,-34.813,48.135,504.995,19.98,19.98,423.286
377,13.051,-34.813,47.864,505.014,19.98,19.98,423.306
378,12.791,-34.813,47.604,505.032,19.98,19.98,423.326
379,12.541,-34.813,47.354,505.051,19.98,19.98,423.346
380,12.303,-34.813,47.116,505.07,19.98,19.98,423.366
381,12.075,-34.813,46.889,505.089,19.98,19.98,423.386
382,11.859,-34.813,46.673,505.108,19.98,19.98,423.406
383,11.655,-34.813,46.468,505.127,19.98,19.98,423.426
384,11.462,-34.813,46.275,505.146,19.98,19.98,423.446
385,11.28,-34.813,46.094,505.165,19.98,19.98,423.466
386,11.111,-34.813,45.924,505.185,19.98,19.98,423.486
387,10.953,-34.813,45.767,505.205,19.98,19.98,423.506
388,10.808,-34.813,45.621,505.225,19.98,19.98,423.526
389,10.674,-34.813,45.488,505.245,19.98,19.98,423.546
390,10.553,-34.813,45.366,505.265,19.98,19.98,423.566
391,10.444,-34.813,45.257,505.285,19.98,19.98,423.586
392,10.347,-34.813,45.161,505.306,19.98,19.98,423.606
393,10.263,-34.813,45.076,505.327,19.98,19.98,423.626
394,10.191,-34.813,45.004,505.348,19.98,19.98,423.646
395,10.132,-34.813,44.945,505.369,19.98,19.98,423.666
396,10.085,-34.813,44.898,505.391,19.98,19.98,423.686
397,10.051,-34.813,44.864,505.412,19.98,19.98,423.706
398,10.029,-34.813,44.843,505.434,19.98,19.98,423.726
399,10.02,-34.813,44.833,505.457,19.98,19.98,423.746
400,10.024,-34.813,44.837,505.479,19.98,19.98,423.766
401,10.04,-34.813,44.853,505.502,19.98,19.98,423.786
402,10.069,-34.813,44.882,505.525,19.98,19.98,423.806
403,10.11,-34.813,44.923,505.548,19.98,19.98,423.826
404,10.164,-34.813,44.977,505.572,19.98,19.98,423.846
405,10.23,-34.813,45.044,505.596,19.98,19.98,423.866
406,10.309,-34.813,45.123,505.62,19.98,19.98,423.886
407,10.401,-34.813,45.214,505.644,19.98,19.98,423.906
408,10.504,-34.813,45.318,505.669,19.98,19.98,423.926
409,10.62,-34.813,45.433,505.694,19.98,19.98,423.946
410,10.749,-34.813,45.562,505.719,19.98,19.98,423.966
411,10.889,-34.813,45.702,505.745,19.98,19.98,423.986
412,11.041,-34.813,45.854,505.771,19.98,19.98,424.006
413,11.206,-34.813,46.019,505.797,19.98,19.98,424.026
414,11.382,-34.813,46.195,505.824,19.98,19.98,424.046
415,11.57,-34.813,46.383,505.851,19.98,19.98,424.065
416,11.769,-34.813,46.583,505.878,19.98,19.98,424.085
417,11.981,-34.813,46.794,505.906,19.98,19.98,424.105
418,12.203,-34.813,47.016,505.934,19.98,19.98,424.125
419,12.437,-34.813,47.25,505.962,19.98,19.98,424.145
420,12.681,-34.813,47.495,505.991,19.98,19.98,424.165
421,12.937,-34.813,47.75,506.02,19.98,19.98,424.185
422,13.204,-34.813,48.017,506.049,19.98,19.98,424.205
423,13.481,-34.813,48.294,506.079,19.98,19.98,424.225
424,13.768,-34.813,48.581,506.109,19.98,19.98,424.245
