,0,1,2,3,4,5
158,98.209,-1.0,7.0,1.812,1.0,30.0
159,100.968,-1.0,7.0,1.812,1.0,30.0
160,104.028,-1.0,7.0,1.812,1.0,30.0
161,107.34,-1.0,7.0,1.812,1.0,30.0
162,110.852,-1.0,7.0,1.812,1.0,30.0
163,114.509,-1.0,7.0,1.812,1.0,30.0
164,118.252,-1.0,7.0,1.812,1.0,30.0
165,122.023,-1.0,7.0,1.812,1.0,30.0
166,125.762,-1.0,7.0,1.812,1.0,30.0
167,129.41,-1.0,7.0,1.812,1.0,30.0
168,132.91,-1.0,7.0,1.812,1.0,30.0
169,136.205,-1.0,7.0,1.812,1.0,30.0
170,139.244,-1.0,7.0,1.812,1.0,30.0
171,141.98,-1.0,7.0,1.812,1.0,30.0
172,144.368,-1.0,7.0,1.812,1.0,30.0
173,146.37,-1.0,7.0,1.812,1.0,30.0
174,147.957,-1.0,7.0,1.812,1.0,30.0
175,149.101,-1.0,7.0,1.812,1.0,30.0
176,149.786,-1.0,7.0,1.812,1.0,30.0
177,149.999,-1.0,7.0,1.812,1.0,30.0
178,149.739,-1.0,7.0,1.812,1.0,30.0
179,149.009,-1.0,7.0,1.812,1.0,30.0
180,147.821,-1.0,7.0,1.812,1.0,30.0
181,146.193,-1.0,7.0,1.812,1.0,30.0
182,144.151,-1.0,7.0,1.812,1.0,30.0
183,141.727,-1.0,7.0,1.812,1.0,30.0
184,138.961,-1.0,7.0,1.812,1.0,30.0
185,135.894,-1.0,7.0,1.812,1.0,30.0
186,132.577,-1.0,7.0,1.812,1.0,30.0
187,129.06,-1.0,7.0,1.812,1.0,30.0
188,125.401,-1.0,7.0,1.812,1.0,30.0
189,121.656,-1.0,7.0,1.812,1.0,30.0
190,117.885,0.0,7.0,1.812,1.0,30.0
191,114.147,-1.0,7.0,1.812,1.0,30.0
192,110.502,0.0,7.0,1.812,1.0,30.0
193,107.007,-1.0,7.0,1.812,1.0,30.0
194,103.717,-1.0,7.0,1.812,1.0,30.0
195,100.685,-1.0,7.0,1.812,1.0,30.0
196,97.958,-1.0,7.0,1.812,1.0,30.0
197,95.579,-1.0,7.0,1.812,1.0,30.0
198,93.586,-1.0,7.0,1.812,1.0,30.0
199,92.01,-1.0,7.0,1.812,1.0,30.0
200,90.877,-1.0,7.0,1.812,1.0,30.0
201,90.204,-1.0,7.0,1.812,1.0,30.0
202,90.001,-1.0,7.0,1.812,1.0,30.0
203,90.273,-1.0,7.0,1.812,1.0,30.0
204,91.014,-1.0,7.0,1.812,1.0,30.0
205,92.214,-1.0,7.0,1.812,1.0,30.0
206,93.852,-1.0,7.0,1.812,1.0,30.0
207,95.904,-1.0,7.0,1.812,1.0,30.0
208,98.336,-1.0,7.0,1.812,1.0,30.0
209,101.111,-1.0,7.0,1.812,1.0,30.0
210,104.184,-1.0,7.0,1.812,1.0,30.0
211,107.507,-1.0,7.0,1.812,1.0,30.0
212,111.028,-1.0,7.0,1.812,1.0,30.0
213,114.69,-1.0,7.0,1.812,1.0,30.0
214,118.436,-1.0,7.0,1.812,1.0,30.0
215,122.207,-1.0,7.0,1.812,1.0,30.0
216,125.943,-1.0,7.0,1.812,1.0,30.0
217,129.585,-1.0,7.0,1.812,1.0,30.0
218,133.076,-1.0,7.0,1.812,1.0,30.0
219,136.36,-1.0,7.0,1.812,1.0,30.0
220,139.385,-1.0,7.0,1.812,1.0,30.0
221,142.104,-1.0,7.0,1.812,1.0,30.0
222,144.474,-1.0,7.0,1.812,1.0,30.0
223,146.458,-1.0,7.0,1.812,1.0,30.0
