,0,1,2,3,4,5
87,104.867,56.0,7.0,1.812,0.5,30.0
88,106.475,56.0,7.0,1.812,0.5,30.0
89,108.018,56.0,7.0,1.812,0.5,30.0
90,109.49,56.0,7.0,1.812,0.5,30.0
91,110.885,56.0,7.0,1.812,0.5,30.0
92,112.198,56.0,7.0,1.812,0.5,30.0
93,113.422,56.0,7.0,1.812,0.5,30.0
94,114.554,56.0,7.0,1.812,0.5,30.0
95,115.589,56.0,7.0,1.812,0.5,30.0
96,116.522,56.0,7.0,1.812,0.5,30.0
97,117.351,56.0,7.0,1.812,0.5,30.0
98,118.072,55.0,7.0,1.812,0.5,30.0
99,118.681,56.0,7.0,1.812,0.5,30.0
100,119.178,56.0,7.0,1.812,0.5,30.0
101,119.558,56.0,7.0,1.812,0.5,30.0
102,119.822,56.0,7.0,1.812,0.5,30.0
103,119.968,55.0,7.0,1.812,0.5,30.0
104,119.996,56.0,7.0,1.812,0.5,30.0
105,119.905,55.0,7.0,1.812,0.5,30.0
106,119.695,55.0,7.0,1.812,0.5,30.0
107,119.368,55.0,7.0,1.812,0.5,30.0
108,118.926,56.0,7.0,1.812,0.5,30.0
109,118.368,55.0,7.0,1.812,0.5,30.0
110,117.699,55.0,7.0,1.812,0.5,30.0
111,116.92,55.0,7.0,1.812,0.5,30.0
112,116.034,55.0,7.0,1.812,0.5,30.0
113,115.046,56.0,7.0,1.812,0.5,30.0
114,113.958,55.0,7.0,1.812,0.5,30.0
115,112.776,56.0,7.0,1.812,0.5,30.0
116,111.504,56.0,7.0,1.812,0.5,30.0
117,110.147,55.0,7.0,1.812,0.5,30.0
118,108.71,56.0,7.0,1.812,0.5,30.0
119,107.199,56.0,7.0,1.812,0.5,30.0
120,105.62,56.0,7.0,1.812,0.5,30.0
121,103.979,56.0,7.0,1.812,0.5,30.0
122,102.283,56.0,7.0,1.812,0.5,30.0
123,100.539,57.0,7.0,1.812,0.5,30.0
124,98.753,56.0,7.0,1.812,0.5,30.0
125,96.932,55.0,7.0,1.812,0.5,30.0
126,95.084,56.0,7.0,1.812,0.5,30.0
127,93.215,56.0,7.0,1.812,0.5,30.0
128,91.334,56.0,7.0,1.812,0.5,30.0
129,89.448,56.0,7.0,1.812,0.5,30.0
130,87.564,56.0,7.0,1.812,0.5,30.0
131,85.689,56.0,7.0,1.812,0.5,30.0
132,83.832,56.0,7.0,1.812,0.5,30.0
133,81.999,56.0,7.0,1.812,0.5,30.0
134,80.197,56.0,7.0,1.812,0.5,30.0
135,78.435,56.0,7.0,1.812,0.5,30.0
136,76.718,56.0,7.0,1.812,0.5,30.0
137,75.053,56.0,7.0,1.812,0.5,30.0
138,73.448,56.0,7.0,1.812,0.5,30.0
139,71.908,56.0,7.0,1.812,0.5,30.0
140,70.44,58.0,7.0,1.812,0.5,30.0
141,69.049,56.0,7.0,1.812,0.5,30.0
142,67.741,56.0,7.0,1.812,0.5,30.0
143,66.52,56.0,7.0,1.812,0.5,30.0
144,65.393,56.0,7.0,1.812,0.5,30.0
145,64.363,56.0,7.0,1.812,0.5,30.0
146,63.435,56.0,7.0,1.812,0.5,30.0
147,62.611,56.0,7.0,1.812,0.5,30.0
148,61.896,54.0,7.0,1.812,0.5,30.0
149,61.292,56.0,7.0,1.812,0.5,30.0
150,60.801,56.0,7.0,1.812,0.5,30.0
151,60.426,56.0,7.0,1.812,0.5,30.0
152,60.168,56.0,7.0,1.812,0.5,30.0
153,60.028,56.0,7.0,1.812,0.5,30.0
154,60.006,56.0,7.0,1.812,0.5,30.0
155,60.103,56.0,7.0,1.812,0.5,30.0
156,60.318,56.0,7.0,1.812,0.5,30.0
157,60.65,56.0,7.0,1.812,0.5,30.0
158,61.099,56.0,7.0,1.812,0.5,30.0
159,61.662,56.0,7.0,1.812,0.5,30.0
160,62.337,56.0,7.0,1.812,0.5,30.0
161,63.121,56.0,7.0,1.812,0.5,30.0
162,64.012,56.0,7.0,1.812,0.5,30.0
163,65.005,56.0,7.0,1.812,0.5,30.0
164,66.097,56.0,7.0,1.812,0.5,30.0
165,67.284,57.0,7.0,1.812,0.5,30.0
166,68.56,56.0,7.0,1.812,0.5,30.0
167,69.922,56.0,7.0,1.812,0.5,30.0
168,71.362,56.0,7.0,1.812,0.5,30.0
169,72.877,55.0,7.0,1.812,0.5,30.0
170,74.459,56.0,7.0,1.812,0.5,30.0
171,76.102,56.0,7.0,1.812,0.5,30.0
172,77.801,56.0,7.0,1.812,0.5,30.0
173,79.547,56.0,7.0,1.812,0.5,30.0
174,81.336,56.0,7.0,1.812,0.5,30.0
175,83.158,56.0,7.0,1.812,0.5,30.0
176,85.007,56.0,7.0,1.812,0.5,30.0
177,86.876,56.0,7.0,1.812,0.5,30.0
178,88.758,56.0,7.0,1.812,0.5,30.0
179,90.644,57.0,7.0,1.812,0.5,30.0
180,92.528,57.0,7.0,1.812,0.5,30.0
181,94.402,57.0,7.0,1.812,0.5,30.0
182,96.258,57.0,7.0,1.812,0.5,30.0
183,98.09,57.0,7.0,1.812,0.5,30.0
184,99.89,57.0,7.0,1.812,0.5,30.0
185,101.65,57.0,7.0,1.812,0.5,30.0
186,103.365,57.0,7.0,1.812,0.5,30.0
187,105.027,57.0,7.0,1.812,0.5,30.0
188,106.629,57.0,7.0,1.812,0.5,30.0
189,108.165,57.0,7.0,1.812,0.5,30.0
190,109.63,58.0,7.0,1.812,0.5,30.0
191,111.017,58.0,7.0,1.812,0.5,30.0
192,112.321,58.0,7.0,1.812,0.5,30.0
193,113.537,58.0,7.0,1.812,0.5,30.0
194,114.659,58.0,7.0,1.812,0.5,30.0
195,115.684,59.0,7.0,1.812,0.5,30.0
196,116.608,59.0,7.0,1.812,0.5,30.0
197,117.426,59.0,7.0,1.812,0.5,30.0
198,118.136,59.0,7.0,1.812,0.5,30.0
199,118.735,59.0,7.0,1.812,0.5,30.0
200,119.22,58.0,7.0,1.812,0.5,30.0
201,119.589,58.0,7.0,1.812,0.5,30.0
202,119.842,58.0,7.0,1.812,0.5,30.0
203,119.976,59.0,7.0,1.812,0.5,30.0
204,119.992,59.0,7.0,1.812,0.5,30.0
205,119.889,58.0,7.0,1.812,0.5,30.0
206,119.669,59.0,7.0,1.812,0.5,30.0
207,119.33,59.0,7.0,1.812,0.5,30.0
208,118.876,59.0,7.0,1.812,0.5,30.0
209,118.308,59.0,7.0,1.812,0.5,30.0
210,117.628,59.0,7.0,1.812,0.5,30.0
211,116.838,59.0,7.0,1.812,0.5,30.0
212,115.942,59.0,7.0,1.812,0.5,30.0
213,114.944,59.0,7.0,1.812,0.5,30.0
214,113.847,59.0,7.0,1.812,0.5,30.0
215,112.656,60.0,7.0,1.812,0.5,30.0
216,111.375,61.0,7.0,1.812,0.5,30.0
217,110.01,60.0,7.0,1.812,0.5,30.0
218,108.566,60.0,7.0,1.812,0.5,30.0
219,107.048,60.0,7.0,1.812,0.5,30.0
220,105.463,59.0,7.0,1.812,0.5,30.0
221,103.816,60.0,7.0,1.812,0.5,30.0
222,102.115,60.0,7.0,1.812,0.5,30.0
223,100.366,60.0,7.0,1.812,0.5,30.0
224,98.576,60.0,7.0,1.812,0.5,30.0
225,96.753,60.0,7.0,1.812,0.5,30.0
226,94.902,59.0,7.0,1.812,0.5,30.0
227,93.032,58.0,7.0,1.812,0.5,30.0
228,91.15,59.0,7.0,1.812,0.5,30.0
229,89.264,59.0,7.0,1.812,0.5,30.0
230,87.38,59.0,7.0,1.812,0.5,30.0
231,85.507,59.0,7.0,1.812,0.5,30.0
232,83.652,59.0,7.0,1.812,0.5,30.0
233,81.821,59.0,7.0,1.812,0.5,30.0
234,80.023,59.0,7.0,1.812,0.5,30.0
235,78.265,57.0,7.0,1.812,0.5,30.0
236,76.553,60.0,7.0,1.812,0.5,30.0
237,74.894,58.0,7.0,1.812,0.5,30.0
238,73.295,58.0,7.0,1.812,0.5,30.0
239,71.762,58.0,7.0,1.812,0.5,30.0
240,70.3,57.0,7.0,1.812,0.5,30.0
241,68.917,57.0,7.0,1.812,0.5,30.0
242,67.618,57.0,7.0,1.812,0.5,30.0
243,66.406,57.0,7.0,1.812,0.5,30.0
244,65.288,57.0,7.0,1.812,0.5,30.0
245,64.268,57.0,7.0,1.812,0.5,30.0
246,63.35,57.0,7.0,1.812,0.5,30.0
247,62.537,57.0,7.0,1.812,0.5,30.0
248,61.832,57.0,7.0,1.812,0.5,30.0
249,61.239,57.0,7.0,1.812,0.5,30.0
250,60.759,57.0,7.0,1.812,0.5,30.0
251,60.396,57.0,7.0,1.812,0.5,30.0
252,60.149,57.0,7.0,1.812,0.5,30.0
