,0,1,2,3,4,5
51,90.0,0.0,7.0,1.812,0.0,0.4
52,90.0,0.0,7.0,1.812,0.0,0.4
53,90.0,0.0,7.0,1.812,0.0,0.4
54,90.0,0.0,7.0,1.812,0.0,0.4
55,90.0,0.0,7.0,1.812,0.0,0.4
56,90.0,0.0,7.0,1.812,0.0,0.4
57,90.0,0.0,7.0,1.812,0.0,0.4
58,90.0,0.0,7.0,1.812,0.0,0.4
59,90.0,0.0,7.0,1.812,0.0,0.4
60,90.0,0.0,7.0,1.812,0.0,0.4
61,90.0,0.0,7.0,1.812,0.0,0.4
62,90.0,0.0,7.0,1.812,0.0,0.4
63,90.0,0.0,7.0,1.812,0.0,0.4
64,90.0,0.0,7.0,1.812,0.0,0.4
65,90.0,0.0,7.0,1.812,0.0,0.4
66,90.0,0.0,7.0,1.812,0.0,0.4
67,90.0,0.0,7.0,1.812,0.0,0.4
68,90.0,0.0,7.0,1.812,0.0,0.4
69,90.0,0.0,7.0,1.812,0.0,0.4
70,90.0,0.0,7.0,1.812,0.0,0.4
71,90.0,0.0,7.0,1.812,0.0,0.4
72,90.0,0.0,7.0,1.812,0.0,0.4
73,90.0,0.0,7.0,1.812,0.0,0.4
74,90.0,0.0,7.0,1.812,0.0,0.4
75,90.0,0.0,7.0,1.812,0.0,0.4
76,90.0,0.0,7.0,1.812,0.0,0.4
77,90.0,0.0,7.0,1.812,0.0,0.4
78,90.0,0.0,7.0,1.812,0.0,0.4
79,90.0,0.0,7.0,1.812,0.0,0.4
80,90.0,0.0,7.0,1.812,0.0,0.4
81,90.0,0.0,7.0,1.812,0.0,0.4
82,90.0,0.0,7.0,1.812,0.0,0.4
83,90.0,0.0,7.0,1.812,0.0,0.4
84,90.0,0.0,7.0,1.812,0.0,0.4
85,90.0,0.0,7.0,1.812,0.0,0.4
86,90.0,0.0,7.0,1.812,0.0,0.4
87,90.0,0.0,7.0,1.812,0.0,0.4
88,90.0,0.0,7.0,1.812,0.0,0.4
89,90.0,0.0,7.0,1.812,0.0,0.4
90,90.0,0.0,7.0,1.812,0.0,0.4
91,90.0,0.0,7.0,1.812,0.0,0.4
92,90.0,0.0,7.0,1.812,0.0,0.4
93,90.0,0.0,7.0,1.812,0.0,0.4
94,90.0,0.0,7.0,1.812,0.0,0.4
95,90.0,0.0,7.0,1.812,0.0,0.4
96,90.0,0.0,7.0,1.812,0.0,0.4
97,90.0,0.0,7.0,1.812,0.0,0.4
98,90.0,0.0,7.0,1.812,0.0,0.4
99,90.0,0.0,7.0,1.812,0.0,0.4
100,90.0,-1.0,7.0,1.812,0.0,0.4
101,90.0,0.0,7.0,1.812,0.0,0.4
102,90.0,0.0,7.0,1.812,0.0,0.4
103,90.0,0.0,7.0,1.812,0.0,0.4
104,90.0,0.0,7.0,1.812,0.0,0.4
105,90.0,0.0,7.0,1.812,0.0,0.4
106,90.0,0.0,7.0,1.812,0.0,0.4
107,90.0,0.0,7.0,1.812,0.0,0.4
108,90.0,0.0,7.0,1.812,0.0,0.4
109,90.0,0.0,7.0,1.812,0.0,0.4
110,90.0,0.0,7.0,1.812,0.0,0.4
111,90.0,0.0,7.0,1.812,0.0,0.4
112,90.0,-1.0,7.0,1.812,0.0,0.4
113,90.0,0.0,7.0,1.812,0.0,0.4
114,90.0,0.0,7.0,1.812,0.0,0.4
115,90.0,2.0,7.0,1.812,0.0,0.4
116,90.0,4.0,7.0,1.812,0.0,0.4
117,90.0,6.0,7.0,1.812,0.0,0.4
118,90.0,8.0,7.0,1.812,0.0,0.4
119,90.0,12.0,7.0,1.812,0.0,0.4
120,90.0,15.0,7.0,1.812,0.0,0.4
121,90.0,19.0,7.0,1.812,0.0,0.4
122,90.0,23.0,7.0,1.812,0.0,0.4
123,90.0,27.0,7.0,1.812,0.0,0.4
124,90.0,32.0,7.0,1.812,0.0,0.4
125,90.0,37.0,7.0,1.812,0.0,0.4
126,90.0,41.0,7.0,1.812,0.0,0.4
127,90.0,45.0,7.0,1.812,0.0,0.4
128,90.0,49.0,7.0,1.812,0.0,0.4
129,90.0,51.0,7.0,1.812,0.0,0.4
130,90.0,52.0,7.0,1.812,0.0,0.4
131,90.0,53.0,7.0,1.812,0.0,0.4
132,90.0,52.0,7.0,1.812,0.0,0.4
133,90.0,51.0,7.0,1.812,0.0,0.4
134,90.0,48.0,7.0,1.812,0.0,0.4
135,90.0,45.0,7.0,1.812,0.0,0.4
136,90.0,41.0,7.0,1.812,0.0,0.4
137,90.0,38.0,7.0,1.812,0.0,0.4
138,90.0,34.0,7.0,1.812,0.0,0.4
139,90.0,31.0,7.0,1.812,0.0,0.4
140,90.0,27.0,7.0,1.812,0.0,0.4
141,90.0,24.0,7.0,1.812,0.0,0.4
142,90.0,22.0,7.0,1.812,0.0,0.4
143,90.0,21.0,7.0,1.812,0.0,0.4
144,90.0,19.0,7.0,1.812,0.0,0.4
145,90.0,17.0,7.0,1.812,0.0,0.4
146,90.0,17.0,7.0,1.812,0.0,0.4
147,90.0,18.0,7.0,1.812,0.0,0.4
148,90.0,20.0,7.0,1.812,0.0,0.4
149,90.0,24.0,7.0,1.812,0.0,0.4
150,90.0,26.0,7.0,1.812,0.0,0.4
151,90.0,29.0,7.0,1.812,0.0,0.4
152,90.0,34.0,7.0,1.812,0.0,0.4
153,90.0,38.0,7.0,1.812,0.0,0.4
154,90.0,43.0,7.0,1.812,0.0,0.4
155,90.0,47.0,7.0,1.812,0.0,0.4
156,90.0,52.0,7.0,1.812,0.0,0.4
157,90.0,57.0,7.0,1.812,0.0,0.4
158,90.0,61.0,7.0,1.812,0.0,0.4
159,90.0,65.0,7.0,1.812,0.0,0.4
160,90.0,71.0,7.0,1.812,0.0,0.4
161,90.0,75.0,7.0,1.812,0.0,0.4
162,90.0,79.0,7.0,1.812,0.0,0.4
163,90.0,82.0,7.0,1.812,0.0,0.4
164,90.0,85.0,7.0,1.812,0.0,0.4
165,90.0,89.0,7.0,1.812,0.0,0.4
166,90.0,91.0,7.0,1.812,0.0,0.4
167,90.0,94.0,7.0,1.812,0.0,0.4
168,90.0,97.0,7.0,1.812,0.0,0.4
169,90.0,98.0,7.0,1.812,0.0,0.4
170,90.0,100.0,7.0,1.812,0.0,0.4
171,90.0,102.0,7.0,1.812,0.0,0.4
172,90.0,104.0,7.0,1.812,0.0,0.4
173,90.0,105.0,7.0,1.812,0.0,0.4
174,90.0,105.0,7.0,1.812,0.0,0.4
175,90.0,105.0,7.0,1.812,0.0,0.4
176,90.0,107.0,7.0,1.812,0.0,0.4
177,90.0,104.0,7.0,1.812,0.0,0.4
178,90.0,102.0,7.0,1.812,0.0,0.4
179,90.0,100.0,7.0,1.812,0.0,0.4
180,90.0,97.0,7.0,1.812,0.0,0.4
181,90.0,95.0,7.0,1.812,0.0,0.4
182,90.0,92.0,7.0,1.812,0.0,0.4
183,90.0,89.0,7.0,1.812,0.0,0.4
184,90.0,84.0,7.0,1.812,0.0,0.4
185,90.0,81.0,7.0,1.812,0.0,0.4
186,90.0,77.0,7.0,1.812,0.0,0.4
187,90.0,73.0,7.0,1.812,0.0,0.4
188,90.0,69.0,7.0,1.812,0.0,0.4
189,90.0,64.0,7.0,1.812,0.0,0.4
190,90.0,59.0,7.0,1.812,0.0,0.4
191,90.0,54.0,7.0,1.812,0.0,0.4
192,90.0,50.0,7.0,1.812,0.0,0.4
193,90.0,46.0,7.0,1.812,0.0,0.4
194,90.0,40.0,7.0,1.812,0.0,0.4
195,90.0,37.0,7.0,1.812,0.0,0.4
196,90.0,33.0,7.0,1.812,0.0,0.4
197,90.0,29.0,7.0,1.812,0.0,0.4
198,90.0,26.0,7.0,1.812,0.0,0.4
199,90.0,23.0,7.0,1.812,0.0,0.4
200,90.0,20.0,7.0,1.812,0.0,0.4
201,90.0,18.0,7.0,1.812,0.0,0.4
202,90.0,16.0,7.0,1.812,0.0,0.4
203,90.0,14.0,7.0,1.812,0.0,0.4
204,90.0,13.0,7.0,1.812,0.0,0.4
205,90.0,12.0,7.0,1.812,0.0,0.4
206,90.0,12.0,7.0,1.812,0.0,0.4
207,90.0,10.0,7.0,1.812,0.0,0.4
208,90.0,10.0,7.0,1.812,0.0,0.4
209,90.0,8.0,7.0,1.812,0.0,0.4
210,90.0,8.0,7.0,1.812,0.0,0.4
211,90.0,7.0,7.0,1.812,0.0,0.4
212,90.0,6.0,7.0,1.812,0.0,0.4
213,90.0,5.0,7.0,1.812,0.0,0.4
214,90.0,5.0,7.0,1.812,0.0,0.4
215,90.0,5.0,7.0,1.812,0.0,0.4
216,90.0,5.0,7.0,1.812,0.0,0.4
217,90.0,4.0,7.0,1.812,0.0,0.4
218,90.0,4.0,7.0,1.812,0.0,0.4
219,90.0,4.0,7.0,1.812,0.0,0.4
220,90.0,4.0,7.0,1.812,0.0,0.4
221,90.0,4.0,7.0,1.812,0.0,0.4
222,90.0,3.0,7.0,1.812,0.0,0.4
223,90.0,3.0,7.0,1.812,0.0,0.4
224,90.0,3.0,7.0,1.812,0.0,0.4
225,90.0,3.0,7.0,1.812,0.0,0.4
226,90.0,4.0,7.0,1.812,0.0,0.4
227,90.0,4.0,7.0,1.812,0.0,0.4
228,90.0,4.0,7.0,1.812,0.0,0.4
229,90.0,4.0,7.0,1.812,0.0,0.4
230,90.0,5.0,7.0,1.812,0.0,0.4
231,90.0,7.0,7.0,1.812,0.0,0.4
232,90.0,10.0,7.0,1.812,0.0,0.4
233,90.0,12.0,7.0,1.812,0.0,0.4
234,90.0,14.0,7.0,1.812,0.0,0.4
235,90.0,16.0,7.0,1.812,0.0,0.4
236,90.0,19.0,7.0,1.812,0.0,0.4
237,90.0,21.0,7.0,1.812,0.0,0.4
238,90.0,23.0,7.0,1.812,0.0,0.4
239,90.0,24.0,7.0,1.812,0.0,0.4
240,90.0,25.0,7.0,1.812,0.0,0.4
241,90.0,26.0,7.0,1.812,0.0,0.4
242,90.0,27.0,7.0,1.812,0.0,0.4
243,90.0,27.0,7.0,1.812,0.0,0.4
244,90.0,26.0,7.0,1.812,0.0,0.4
245,90.0,25.0,7.0,1.812,0.0,0.4
246,90.0,24.0,7.0,1.812,0.0,0.4
247,90.0,22.0,7.0,1.812,0.0,0.4
248,90.0,20.0,7.0,1.812,0.0,0.4
249,90.0,19.0,7.0,1.812,0.0,0.4
250,90.0,17.0,7.0,1.812,0.0,0.4
251,90.0,16.0,7.0,1.812,0.0,0.4
252,90.0,14.0,7.0,1.812,0.0,0.4
253,90.0,13.0,7.0,1.812,0.0,0.4
254,90.0,12.0,7.0,1.812,0.0,0.4
255,90.0,12.0,7.0,1.812,0.0,0.4
256,90.0,12.0,7.0,1.812,0.0,0.4
257,90.0,14.0,7.0,1.812,0.0,0.4
258,90.0,15.0,7.0,1.812,0.0,0.4
259,90.0,18.0,7.0,1.812,0.0,0.4
260,90.0,21.0,7.0,1.812,0.0,0.4
261,90.0,26.0,7.0,1.812,0.0,0.4
262,90.0,31.0,7.0,1.812,0.0,0.4
263,90.0,37.0,7.0,1.812,0.0,0.4
264,90.0,43.0,7.0,1.812,0.0,0.4
265,90.0,48.0,7.0,1.812,0.0,0.4
266,90.0,54.0,7.0,1.812,0.0,0.4
267,90.0,58.0,7.0,1.812,0.0,0.4
268,90.0,64.0,7.0,1.812,0.0,0.4
269,90.0,70.0,7.0,1.812,0.0,0.4
270,90.0,74.0,7.0,1.812,0.0,0.4
271,90.0,78.0,7.0,1.812,0.0,0.4
272,90.0,84.0,7.0,1.812,0.0,0.4
273,90.0,85.0,7.0,1.812,0.0,0.4
274,90.0,88.0,7.0,1.812,0.0,0.4
275,90.0,91.0,7.0,1.812,0.0,0.4
276,90.0,94.0,7.0,1.812,0.0,0.4
277,90.0,95.0,7.0,1.812,0.0,0.4
278,90.0,97.0,7.0,1.812,0.0,0.4
279,90.0,98.0,7.0,1.812,0.0,0.4
280,90.0,100.0,7.0,1.812,0.0,0.4
281,90.0,101.0,7.0,1.812,0.0,0.4
282,90.0,102.0,7.0,1.812,0.0,0.4
283,90.0,103.0,7.0,1.812,0.0,0.4
284,90.0,104.0,7.0,1.812,0.0,0.4
285,90.0,105.0,7.0,1.812,0.0,0.4
286,90.0,105.0,7.0,1.812,0.0,0.4
287,90.0,105.0,7.0,1.812,0.0,0.4
288,90.0,106.0,7.0,1.812,0.0,0.4
289,90.0,106.0,7.0,1.812,0.0,0.4
290,90.0,106.0,7.0,1.812,0.0,0.4
291,90.0,106.0,7.0,1.812,0.0,0.4
292,90.0,107.0,7.0,1.812,0.0,0.4
293,90.0,107.0,7.0,1.812,0.0,0.4
294,90.0,106.0,7.0,1.812,0.0,0.4
295,90.0,107.0,7.0,1.812,0.0,0.4
296,90.0,108.0,7.0,1.812,0.0,0.4
297,90.0,107.0,7.0,1.812,0.0,0.4
298,90.0,108.0,7.0,1.812,0.0,0.4
299,90.0,108.0,7.0,1.812,0.0,0.4
300,90.0,107.0,7.0,1.812,0.0,0.4
301,90.0,107.0,7.0,1.812,0.0,0.4
302,90.0,106.0,7.0,1.812,0.0,0.4
303,90.0,105.0,7.0,1.812,0.0,0.4
304,90.0,103.0,7.0,1.812,0.0,0.4
305,90.0,102.0,7.0,1.812,0.0,0.4
306,90.0,99.0,7.0,1.812,0.0,0.4
307,90.0,96.0,7.0,1.812,0.0,0.4
308,90.0,92.0,7.0,1.812,0.0,0.4
309,90.0,89.0,7.0,1.812,0.0,0.4
310,90.0,86.0,7.0,1.812,0.0,0.4
311,90.0,82.0,7.0,1.812,0.0,0.4
312,90.0,78.0,7.0,1.812,0.0,0.4
313,90.0,74.0,7.0,1.812,0.0,0.4
314,90.0,69.0,7.0,1.812,0.0,0.4
315,90.0,65.0,7.0,1.812,0.0,0.4
316,90.0,59.0,7.0,1.812,0.0,0.4
317,90.0,53.0,7.0,1.812,0.0,0.4
318,90.0,47.0,7.0,1.812,0.0,0.4
319,90.0,42.0,7.0,1.812,0.0,0.4
320,90.0,37.0,7.0,1.812,0.0,0.4
321,90.0,33.0,7.0,1.812,0.0,0.4
322,90.0,29.0,7.0,1.812,0.0,0.4
323,90.0,26.0,7.0,1.812,0.0,0.4
324,90.0,22.0,7.0,1.812,0.0,0.4
325,90.0,21.0,7.0,1.812,0.0,0.4
326,90.0,17.0,7.0,1.812,0.0,0.4
327,90.0,15.0,7.0,1.812,0.0,0.4
328,90.0,14.0,7.0,1.812,0.0,0.4
329,90.0,11.0,7.0,1.812,0.0,0.4
330,90.0,10.0,7.0,1.812,0.0,0.4
331,90.0,9.0,7.0,1.812,0.0,0.4
332,90.0,8.0,7.0,1.812,0.0,0.4
333,90.0,6.0,7.0,1.812,0.0,0.4
334,90.0,5.0,7.0,1.812,0.0,0.4
335,90.0,4.0,7.0,1.812,0.0,0.4
336,90.0,4.0,7.0,1.812,0.0,0.4
337,90.0,4.0,7.0,1.812,0.0,0.4
338,90.0,4.0,7.0,1.812,0.0,0.4
339,90.0,4.0,7.0,1.812,0.0,0.4
340,90.0,4.0,7.0,1.812,0.0,0.4
341,90.0,4.0,7.0,1.812,0.0,0.4
342,90.0,4.0,7.0,1.812,0.0,0.4
343,90.0,3.0,7.0,1.812,0.0,0.4
344,90.0,4.0,7.0,1.812,0.0,0.4
345,90.0,4.0,7.0,1.812,0.0,0.4
346,90.0,4.0,7.0,1.812,0.0,0.4
347,90.0,3.0,7.0,1.812,0.0,0.4
348,90.0,3.0,7.0,1.812,0.0,0.4
349,90.0,3.0,7.0,1.812,0.0,0.4
350,90.0,2.0,7.0,1.812,0.0,0.4
351,90.0,2.0,7.0,1.812,0.0,0.4
352,90.0,2.0,7.0,1.812,0.0,0.4
353,90.0,2.0,7.0,1.812,0.0,0.4
354,90.0,1.0,7.0,1.812,0.0,0.4
355,90.0,2.0,7.0,1.812,0.0,0.4
356,90.0,2.0,7.0,1.812,0.0,0.4
357,90.0,1.0,7.0,1.812,0.0,0.4
358,90.0,2.0,7.0,1.812,0.0,0.4
359,90.0,2.0,7.0,1.812,0.0,0.4
360,90.0,2.0,7.0,1.812,0.0,0.4
361,90.0,1.0,7.0,1.812,0.0,0.4
362,90.0,3.0,7.0,1.812,0.0,0.4
363,90.0,4.0,7.0,1.812,0.0,0.4
364,90.0,6.0,7.0,1.812,0.0,0.4
365,90.0,9.0,7.0,1.812,0.0,0.4
366,90.0,12.0,7.0,1.812,0.0,0.4
367,90.0,15.0,7.0,1.812,0.0,0.4
368,90.0,19.0,7.0,1.812,0.0,0.4
369,90.0,23.0,7.0,1.812,0.0,0.4
370,90.0,27.0,7.0,1.812,0.0,0.4
371,90.0,33.0,7.0,1.812,0.0,0.4
372,90.0,37.0,7.0,1.812,0.0,0.4
373,90.0,42.0,7.0,1.812,0.0,0.4
374,90.0,47.0,7.0,1.812,0.0,0.4
375,90.0,52.0,7.0,1.812,0.0,0.4
376,90.0,57.0,7.0,1.812,0.0,0.4
377,90.0,62.0,7.0,1.812,0.0,0.4
378,90.0,66.0,7.0,1.812,0.0,0.4
379,90.0,71.0,7.0,1.812,0.0,0.4
380,90.0,76.0,7.0,1.812,0.0,0.4
381,90.0,79.0,7.0,1.812,0.0,0.4
382,90.0,82.0,7.0,1.812,0.0,0.4
383,90.0,86.0,7.0,1.812,0.0,0.4
384,90.0,88.0,7.0,1.812,0.0,0.4
385,90.0,90.0,7.0,1.812,0.0,0.4
386,90.0,92.0,7.0,1.812,0.0,0.4
387,90.0,94.0,7.0,1.812,0.0,0.4
388,90.0,96.0,7.0,1.812,0.0,0.4
389,90.0,96.0,7.0,1.812,0.0,0.4
390,90.0,97.0,7.0,1.812,0.0,0.4
391,90.0,97.0,7.0,1.812,0.0,0.4
392,90.0,97.0,7.0,1.812,0.0,0.4
393,90.0,97.0,7.0,1.812,0.0,0.4
394,90.0,95.0,7.0,1.812,0.0,0.4
395,90.0,94.0,7.0,1.812,0.0,0.4
396,90.0,92.0,7.0,1.812,0.0,0.4
397,90.0,89.0,7.0,1.812,0.0,0.4
398,90.0,85.0,7.0,1.812,0.0,0.4
399,90.0,81.0,7.0,1.812,0.0,0.4
400,90.0,77.0,7.0,1.812,0.0,0.4
401,90.0,73.0,7.0,1.812,0.0,0.4
402,90.0,68.0,7.0,1.812,0.0,0.4
403,90.0,63.0,7.0,1.812,0.0,0.4
404,90.0,58.0,7.0,1.812,0.0,0.4
405,90.0,53.0,7.0,1.812,0.0,0.4
406,90.0,47.0,7.0,1.812,0.0,0.4
407,90.0,42.0,7.0,1.812,0.0,0.4
408,90.0,37.0,7.0,1.812,0.0,0.4
409,90.0,33.0,7.0,1.812,0.0,0.4
410,90.0,28.0,7.0,1.812,0.0,0.4
411,90.0,24.0,7.0,1.812,0.0,0.4
412,90.0,19.0,7.0,1.812,0.0,0.4
413,90.0,16.0,7.0,1.812,0.0,0.4
414,90.0,12.0,7.0,1.812,0.0,0.4
415,90.0,10.0,7.0,1.812,0.0,0.4
416,90.0,8.0,7.0,1.812,0.0,0.4
417,90.0,6.0,7.0,1.812,0.0,0.4
418,90.0,4.0,7.0,1.812,0.0,0.4
419,90.0,4.0,7.0,1.812,0.0,0.4
420,90.0,3.0,7.0,1.812,0.0,0.4
421,90.0,3.0,7.0,1.812,0.0,0.4
422,90.0,3.0,7.0,1.812,0.0,0.4
423,90.0,4.0,7.0,1.812,0.0,0.4
424,90.0,4.0,7.0,1.812,0.0,0.4
425,90.0,5.0,7.0,1.812,0.0,0.4
426,90.0,8.0,7.0,1.812,0.0,0.4
427,90.0,12.0,7.0,1.812,0.0,0.4
428,90.0,13.0,7.0,1.812,0.0,0.4
429,90.0,17.0,7.0,1.812,0.0,0.4
430,90.0,22.0,7.0,1.812,0.0,0.4
431,90.0,26.0,7.0,1.812,0.0,0.4
432,90.0,31.0,7.0,1.812,0.0,0.4
433,90.0,36.0,7.0,1.812,0.0,0.4
434,90.0,41.0,7.0,1.812,0.0,0.4
435,90.0,45.0,7.0,1.812,0.0,0.4
436,90.0,50.0,7.0,1.812,0.0,0.4
437,90.0,57.0,7.0,1.812,0.0,0.4
438,90.0,62.0,7.0,1.812,0.0,0.4
439,90.0,67.0,7.0,1.812,0.0,0.4
440,90.0,72.0,7.0,1.812,0.0,0.4
441,90.0,77.0,7.0,1.812,0.0,0.4
442,90.0,81.0,7.0,1.812,0.0,0.4
443,90.0,85.0,7.0,1.812,0.0,0.4
444,90.0,88.0,7.0,1.812,0.0,0.4
445,90.0,90.0,7.0,1.812,0.0,0.4
446,90.0,93.0,7.0,1.812,0.0,0.4
447,90.0,96.0,7.0,1.812,0.0,0.4
448,90.0,97.0,7.0,1.812,0.0,0.4
449,90.0,98.0,7.0,1.812,0.0,0.4
450,90.0,99.0,7.0,1.812,0.0,0.4
451,90.0,99.0,7.0,1.812,0.0,0.4
452,90.0,99.0,7.0,1.812,0.0,0.4
453,90.0,99.0,7.0,1.812,0.0,0.4
454,90.0,99.0,7.0,1.812,0.0,0.4
455,90.0,99.0,7.0,1.812,0.0,0.4
456,90.0,98.0,7.0,1.812,0.0,0.4
457,90.0,97.0,7.0,1.812,0.0,0.4
458,90.0,95.0,7.0,1.812,0.0,0.4
459,90.0,94.0,7.0,1.812,0.0,0.4
460,90.0,91.0,7.0,1.812,0.0,0.4
461,90.0,89.0,7.0,1.812,0.0,0.4
462,90.0,85.0,7.0,1.812,0.0,0.4
463,90.0,82.0,7.0,1.812,0.0,0.4
464,90.0,79.0,7.0,1.812,0.0,0.4
465,90.0,76.0,7.0,1.812,0.0,0.4
466,90.0,72.0,7.0,1.812,0.0,0.4
467,90.0,68.0,7.0,1.812,0.0,0.4
468,90.0,64.0,7.0,1.812,0.0,0.4
469,90.0,60.0,7.0,1.812,0.0,0.4
470,90.0,56.0,7.0,1.812,0.0,0.4
471,90.0,52.0,7.0,1.812,0.0,0.4
472,90.0,48.0,7.0,1.812,0.0,0.4
473,90.0,44.0,7.0,1.812,0.0,0.4
474,90.0,40.0,7.0,1.812,0.0,0.4
475,90.0,37.0,7.0,1.812,0.0,0.4
476,90.0,33.0,7.0,1.812,0.0,0.4
477,90.0,29.0,7.0,1.812,0.0,0.4
478,90.0,27.0,7.0,1.812,0.0,0.4
479,90.0,23.0,7.0,1.812,0.0,0.4
480,90.0,20.0,7.0,1.812,0.0,0.4
481,90.0,17.0,7.0,1.812,0.0,0.4
482,90.0,15.0,7.0,1.812,0.0,0.4
483,90.0,13.0,7.0,1.812,0.0,0.4
484,90.0,12.0,7.0,1.812,0.0,0.4
485,90.0,10.0,7.0,1.812,0.0,0.4
486,90.0,10.0,7.0,1.812,0.0,0.4
487,90.0,9.0,7.0,1.812,0.0,0.4
488,90.0,8.0,7.0,1.812,0.0,0.4
489,90.0,8.0,7.0,1.812,0.0,0.4
490,90.0,7.0,7.0,1.812,0.0,0.4
491,90.0,7.0,7.0,1.812,0.0,0.4
492,90.0,7.0,7.0,1.812,0.0,0.4
493,90.0,6.0,7.0,1.812,0.0,0.4
494,90.0,5.0,7.0,1.812,0.0,0.4
495,90.0,5.0,7.0,1.812,0.0,0.4
496,90.0,5.0,7.0,1.812,0.0,0.4
497,90.0,6.0,7.0,1.812,0.0,0.4
498,90.0,4.0,7.0,1.812,0.0,0.4
499,90.0,4.0,7.0,1.812,0.0,0.4
500,90.0,4.0,7.0,1.812,0.0,0.4
501,90.0,4.0,7.0,1.812,0.0,0.4
502,90.0,4.0,7.0,1.812,0.0,0.4
503,90.0,6.0,7.0,1.812,0.0,0.4
504,90.0,4.0,7.0,1.812,0.0,0.4
505,90.0,5.0,7.0,1.812,0.0,0.4
506,90.0,5.0,7.0,1.812,0.0,0.4
507,90.0,6.0,7.0,1.812,0.0,0.4
508,90.0,7.0,7.0,1.812,0.0,0.4
509,90.0,8.0,7.0,1.812,0.0,0.4
510,90.0,10.0,7.0,1.812,0.0,0.4
511,90.0,12.0,7.0,1.812,0.0,0.4
512,90.0,16.0,7.0,1.812,0.0,0.4
513,90.0,20.0,7.0,1.812,0.0,0.4
514,90.0,23.0,7.0,1.812,0.0,0.4
515,90.0,27.0,7.0,1.812,0.0,0.4
516,90.0,30.0,7.0,1.812,0.0,0.4
517,90.0,33.0,7.0,1.812,0.0,0.4
518,90.0,35.0,7.0,1.812,0.0,0.4
519,90.0,37.0,7.0,1.812,0.0,0.4
520,90.0,38.0,7.0,1.812,0.0,0.4
521,90.0,39.0,7.0,1.812,0.0,0.4
522,90.0,38.0,7.0,1.812,0.0,0.4
523,90.0,38.0,7.0,1.812,0.0,0.4
524,90.0,37.0,7.0,1.812,0.0,0.4
525,90.0,36.0,7.0,1.812,0.0,0.4
526,90.0,34.0,7.0,1.812,0.0,0.4
527,90.0,33.0,7.0,1.812,0.0,0.4
528,90.0,31.0,7.0,1.812,0.0,0.4
529,90.0,29.0,7.0,1.812,0.0,0.4
530,90.0,27.0,7.0,1.812,0.0,0.4
531,90.0,26.0,7.0,1.812,0.0,0.4
532,90.0,26.0,7.0,1.812,0.0,0.4
533,90.0,26.0,7.0,1.812,0.0,0.4
534,90.0,27.0,7.0,1.812,0.0,0.4
535,90.0,29.0,7.0,1.812,0.0,0.4
536,90.0,33.0,7.0,1.812,0.0,0.4
