,0,1,2,3,4,5
43,119.99,61.0,7.0,1.812,0.5,30.0
44,119.881,60.0,7.0,1.812,0.5,30.0
45,119.655,60.0,7.0,1.812,0.5,30.0
46,119.311,59.0,7.0,1.812,0.5,30.0
47,118.851,61.0,7.0,1.812,0.5,30.0
48,118.277,58.0,7.0,1.812,0.5,30.0
49,117.592,58.0,7.0,1.812,0.5,30.0
50,116.797,57.0,7.0,1.812,0.5,30.0
51,115.896,57.0,7.0,1.812,0.5,30.0
52,114.893,57.0,7.0,1.812,0.5,30.0
53,113.791,56.0,7.0,1.812,0.5,30.0
54,112.596,55.0,7.0,1.812,0.5,30.0
55,111.311,55.0,7.0,1.812,0.5,30.0
56,109.941,55.0,7.0,1.812,0.5,30.0
57,108.493,55.0,7.0,1.812,0.5,30.0
58,106.972,54.0,7.0,1.812,0.5,30.0
59,105.384,54.0,7.0,1.812,0.5,30.0
60,103.734,54.0,7.0,1.812,0.5,30.0
61,102.031,54.0,7.0,1.812,0.5,30.0
62,100.28,54.0,7.0,1.812,0.5,30.0
63,98.488,55.0,7.0,1.812,0.5,30.0
64,96.663,55.0,7.0,1.812,0.5,30.0
65,94.811,56.0,7.0,1.812,0.5,30.0
66,92.941,56.0,7.0,1.812,0.5,30.0
67,91.058,56.0,7.0,1.812,0.5,30.0
68,89.172,57.0,7.0,1.812,0.5,30.0
69,87.289,57.0,7.0,1.812,0.5,30.0
70,85.416,57.0,7.0,1.812,0.5,30.0
71,83.562,57.0,7.0,1.812,0.5,30.0
72,81.733,57.0,7.0,1.812,0.5,30.0
73,79.937,57.0,7.0,1.812,0.5,30.0
74,78.18,57.0,7.0,1.812,0.5,30.0
75,76.471,57.0,7.0,1.812,0.5,30.0
76,74.814,57.0,7.0,1.812,0.5,30.0
77,73.218,58.0,7.0,1.812,0.5,30.0
78,71.689,57.0,7.0,1.812,0.5,30.0
79,70.231,57.0,7.0,1.812,0.5,30.0
80,68.852,57.0,7.0,1.812,0.5,30.0
81,67.556,57.0,7.0,1.812,0.5,30.0
82,66.35,57.0,7.0,1.812,0.5,30.0
83,65.236,57.0,7.0,1.812,0.5,30.0
84,64.221,57.0,7.0,1.812,0.5,30.0
85,63.308,57.0,7.0,1.812,0.5,30.0
86,62.5,57.0,7.0,1.812,0.5,30.0
87,61.8,56.0,7.0,1.812,0.5,30.0
88,61.213,57.0,7.0,1.812,0.5,30.0
89,60.739,57.0,7.0,1.812,0.5,30.0
90,60.381,57.0,7.0,1.812,0.5,30.0
91,60.14,57.0,7.0,1.812,0.5,30.0
92,60.017,57.0,7.0,1.812,0.5,30.0
93,60.013,57.0,7.0,1.812,0.5,30.0
94,60.127,57.0,7.0,1.812,0.5,30.0
95,60.359,58.0,7.0,1.812,0.5,30.0
96,60.709,57.0,7.0,1.812,0.5,30.0
97,61.174,57.0,7.0,1.812,0.5,30.0
98,61.754,57.0,7.0,1.812,0.5,30.0
99,62.445,55.0,7.0,1.812,0.5,30.0
100,63.245,53.0,7.0,1.812,0.5,30.0
101,64.151,51.0,7.0,1.812,0.5,30.0
102,65.159,49.0,7.0,1.812,0.5,30.0
103,66.265,46.0,7.0,1.812,0.5,30.0
104,67.465,43.0,7.0,1.812,0.5,30.0
105,68.754,40.0,7.0,1.812,0.5,30.0
106,70.128,37.0,7.0,1.812,0.5,30.0
107,71.579,35.0,7.0,1.812,0.5,30.0
108,73.104,33.0,7.0,1.812,0.5,30.0
109,74.695,32.0,7.0,1.812,0.5,30.0
110,76.347,31.0,7.0,1.812,0.5,30.0
111,78.053,31.0,7.0,1.812,0.5,30.0
112,79.807,30.0,7.0,1.812,0.5,30.0
113,81.6,31.0,7.0,1.812,0.5,30.0
114,83.427,31.0,7.0,1.812,0.5,30.0
115,85.28,33.0,7.0,1.812,0.5,30.0
116,87.151,34.0,7.0,1.812,0.5,30.0
117,89.034,36.0,7.0,1.812,0.5,30.0
118,90.92,37.0,7.0,1.812,0.5,30.0
119,92.803,39.0,7.0,1.812,0.5,30.0
120,94.675,42.0,7.0,1.812,0.5,30.0
121,96.528,44.0,7.0,1.812,0.5,30.0
122,98.356,46.0,7.0,1.812,0.5,30.0
123,100.15,49.0,7.0,1.812,0.5,30.0
124,101.904,51.0,7.0,1.812,0.5,30.0
125,103.612,53.0,7.0,1.812,0.5,30.0
126,105.265,56.0,7.0,1.812,0.5,30.0
127,106.858,58.0,7.0,1.812,0.5,30.0
128,108.384,61.0,7.0,1.812,0.5,30.0
129,109.838,63.0,7.0,1.812,0.5,30.0
130,111.213,65.0,7.0,1.812,0.5,30.0
131,112.505,67.0,7.0,1.812,0.5,30.0
132,113.707,69.0,7.0,1.812,0.5,30.0
133,114.816,71.0,7.0,1.812,0.5,30.0
134,115.826,73.0,7.0,1.812,0.5,30.0
135,116.734,73.0,7.0,1.812,0.5,30.0
136,117.537,74.0,7.0,1.812,0.5,30.0
137,118.231,75.0,7.0,1.812,0.5,30.0
138,118.813,75.0,7.0,1.812,0.5,30.0
139,119.281,76.0,7.0,1.812,0.5,30.0
140,119.634,76.0,7.0,1.812,0.5,30.0
141,119.869,76.0,7.0,1.812,0.5,30.0
142,119.986,75.0,7.0,1.812,0.5,30.0
143,119.984,76.0,7.0,1.812,0.5,30.0
144,119.864,76.0,7.0,1.812,0.5,30.0
145,119.626,76.0,7.0,1.812,0.5,30.0
146,119.271,76.0,7.0,1.812,0.5,30.0
147,118.8,76.0,7.0,1.812,0.5,30.0
148,118.215,76.0,7.0,1.812,0.5,30.0
149,117.519,76.0,7.0,1.812,0.5,30.0
150,116.713,75.0,7.0,1.812,0.5,30.0
151,115.803,77.0,7.0,1.812,0.5,30.0
152,114.79,75.0,7.0,1.812,0.5,30.0
153,113.679,75.0,7.0,1.812,0.5,30.0
154,112.474,73.0,7.0,1.812,0.5,30.0
155,111.181,74.0,7.0,1.812,0.5,30.0
156,109.803,74.0,7.0,1.812,0.5,30.0
157,108.348,73.0,7.0,1.812,0.5,30.0
158,106.82,73.0,7.0,1.812,0.5,30.0
159,105.225,72.0,7.0,1.812,0.5,30.0
160,103.57,71.0,7.0,1.812,0.5,30.0
161,101.862,70.0,7.0,1.812,0.5,30.0
162,100.107,69.0,7.0,1.812,0.5,30.0
163,98.311,68.0,7.0,1.812,0.5,30.0
164,96.483,67.0,7.0,1.812,0.5,30.0
165,94.629,66.0,7.0,1.812,0.5,30.0
166,92.757,65.0,7.0,1.812,0.5,30.0
167,90.874,65.0,7.0,1.812,0.5,30.0
168,88.988,62.0,7.0,1.812,0.5,30.0
169,87.105,61.0,7.0,1.812,0.5,30.0
170,85.234,59.0,7.0,1.812,0.5,30.0
171,83.382,58.0,7.0,1.812,0.5,30.0
172,81.556,57.0,7.0,1.812,0.5,30.0
173,79.763,56.0,7.0,1.812,0.5,30.0
174,78.011,53.0,7.0,1.812,0.5,30.0
175,76.307,53.0,7.0,1.812,0.5,30.0
176,74.656,52.0,7.0,1.812,0.5,30.0
177,73.066,52.0,7.0,1.812,0.5,30.0
178,71.543,51.0,7.0,1.812,0.5,30.0
179,70.093,50.0,7.0,1.812,0.5,30.0
180,68.722,49.0,7.0,1.812,0.5,30.0
181,67.435,48.0,7.0,1.812,0.5,30.0
182,66.237,47.0,7.0,1.812,0.5,30.0
183,65.133,47.0,7.0,1.812,0.5,30.0
184,64.127,46.0,7.0,1.812,0.5,30.0
185,63.224,46.0,7.0,1.812,0.5,30.0
186,62.427,46.0,7.0,1.812,0.5,30.0
187,61.738,45.0,7.0,1.812,0.5,30.0
188,61.162,45.0,7.0,1.812,0.5,30.0
189,60.699,45.0,7.0,1.812,0.5,30.0
190,60.352,46.0,7.0,1.812,0.5,30.0
191,60.123,46.0,7.0,1.812,0.5,30.0
192,60.011,46.0,7.0,1.812,0.5,30.0
193,60.019,47.0,7.0,1.812,0.5,30.0
194,60.144,48.0,7.0,1.812,0.5,30.0
195,60.388,49.0,7.0,1.812,0.5,30.0
196,60.749,50.0,7.0,1.812,0.5,30.0
197,61.226,51.0,7.0,1.812,0.5,30.0
198,61.816,52.0,7.0,1.812,0.5,30.0
199,62.518,52.0,7.0,1.812,0.5,30.0
200,63.329,54.0,7.0,1.812,0.5,30.0
201,64.245,55.0,7.0,1.812,0.5,30.0
202,65.262,57.0,7.0,1.812,0.5,30.0
203,66.378,58.0,7.0,1.812,0.5,30.0
204,67.587,59.0,7.0,1.812,0.5,30.0
205,68.885,61.0,7.0,1.812,0.5,30.0
206,70.266,62.0,7.0,1.812,0.5,30.0
207,71.725,63.0,7.0,1.812,0.5,30.0
208,73.256,65.0,7.0,1.812,0.5,30.0
209,74.854,65.0,7.0,1.812,0.5,30.0
210,76.512,66.0,7.0,1.812,0.5,30.0
211,78.223,66.0,7.0,1.812,0.5,30.0
212,79.98,67.0,7.0,1.812,0.5,30.0
213,81.777,68.0,7.0,1.812,0.5,30.0
214,83.607,68.0,7.0,1.812,0.5,30.0
215,85.462,68.0,7.0,1.812,0.5,30.0
216,87.334,68.0,7.0,1.812,0.5,30.0
217,89.218,68.0,7.0,1.812,0.5,30.0
218,91.104,68.0,7.0,1.812,0.5,30.0
219,92.986,70.0,7.0,1.812,0.5,30.0
220,94.857,68.0,7.0,1.812,0.5,30.0
221,96.708,68.0,7.0,1.812,0.5,30.0
222,98.532,68.0,7.0,1.812,0.5,30.0
223,100.323,67.0,7.0,1.812,0.5,30.0
224,102.073,68.0,7.0,1.812,0.5,30.0
225,103.775,68.0,7.0,1.812,0.5,30.0
226,105.423,66.0,7.0,1.812,0.5,30.0
227,107.01,66.0,7.0,1.812,0.5,30.0
228,108.529,66.0,7.0,1.812,0.5,30.0
229,109.976,66.0,7.0,1.812,0.5,30.0
230,111.343,65.0,7.0,1.812,0.5,30.0
231,112.626,65.0,7.0,1.812,0.5,30.0
232,113.819,65.0,7.0,1.812,0.5,30.0
233,114.918,65.0,7.0,1.812,0.5,30.0
234,115.919,65.0,7.0,1.812,0.5,30.0
235,116.817,64.0,7.0,1.812,0.5,30.0
236,117.61,64.0,7.0,1.812,0.5,30.0
237,118.293,64.0,7.0,1.812,0.5,30.0
238,118.864,63.0,7.0,1.812,0.5,30.0
239,119.321,63.0,7.0,1.812,0.5,30.0
240,119.662,64.0,7.0,1.812,0.5,30.0
241,119.885,63.0,7.0,1.812,0.5,30.0
242,119.991,63.0,7.0,1.812,0.5,30.0
243,119.978,62.0,7.0,1.812,0.5,30.0
244,119.846,63.0,7.0,1.812,0.5,30.0
245,119.597,62.0,7.0,1.812,0.5,30.0
246,119.23,62.0,7.0,1.812,0.5,30.0
247,118.748,63.0,7.0,1.812,0.5,30.0
248,118.152,63.0,7.0,1.812,0.5,30.0
249,117.445,63.0,7.0,1.812,0.5,30.0
250,116.629,63.0,7.0,1.812,0.5,30.0
251,115.708,63.0,7.0,1.812,0.5,30.0
252,114.685,64.0,7.0,1.812,0.5,30.0
253,113.565,64.0,7.0,1.812,0.5,30.0
254,112.352,64.0,7.0,1.812,0.5,30.0
255,111.05,65.0,7.0,1.812,0.5,30.0
256,109.665,65.0,7.0,1.812,0.5,30.0
257,108.202,65.0,7.0,1.812,0.5,30.0
258,106.667,65.0,7.0,1.812,0.5,30.0
259,105.066,65.0,7.0,1.812,0.5,30.0
260,103.406,65.0,7.0,1.812,0.5,30.0
261,101.693,65.0,7.0,1.812,0.5,30.0
262,99.933,65.0,7.0,1.812,0.5,30.0
263,98.134,65.0,7.0,1.812,0.5,30.0
264,96.303,65.0,7.0,1.812,0.5,30.0
265,94.447,59.0,7.0,1.812,0.5,30.0
266,92.574,64.0,7.0,1.812,0.5,30.0
267,90.69,64.0,7.0,1.812,0.5,30.0
268,88.804,64.0,7.0,1.812,0.5,30.0
269,86.922,64.0,7.0,1.812,0.5,30.0
270,85.053,63.0,7.0,1.812,0.5,30.0
271,83.203,63.0,7.0,1.812,0.5,30.0
272,81.38,63.0,7.0,1.812,0.5,30.0
273,79.591,61.0,7.0,1.812,0.5,30.0
274,77.843,63.0,7.0,1.812,0.5,30.0
275,76.143,63.0,7.0,1.812,0.5,30.0
276,74.498,63.0,7.0,1.812,0.5,30.0
277,72.914,61.0,7.0,1.812,0.5,30.0
278,71.398,63.0,7.0,1.812,0.5,30.0
279,69.956,63.0,7.0,1.812,0.5,30.0
280,68.592,63.0,7.0,1.812,0.5,30.0
281,67.314,62.0,7.0,1.812,0.5,30.0
282,66.125,62.0,7.0,1.812,0.5,30.0
283,65.03,62.0,7.0,1.812,0.5,30.0
284,64.035,62.0,7.0,1.812,0.5,30.0
285,63.141,62.0,7.0,1.812,0.5,30.0
286,62.355,62.0,7.0,1.812,0.5,30.0
287,61.677,61.0,7.0,1.812,0.5,30.0
288,61.111,61.0,7.0,1.812,0.5,30.0
289,60.66,62.0,7.0,1.812,0.5,30.0
290,60.325,61.0,7.0,1.812,0.5,30.0
291,60.107,61.0,7.0,1.812,0.5,30.0
292,60.007,61.0,7.0,1.812,0.5,30.0
293,60.026,61.0,7.0,1.812,0.5,30.0
294,60.163,61.0,7.0,1.812,0.5,30.0
295,60.418,61.0,7.0,1.812,0.5,30.0
296,60.791,61.0,7.0,1.812,0.5,30.0
297,61.278,61.0,7.0,1.812,0.5,30.0
298,61.88,61.0,7.0,1.812,0.5,30.0
299,62.592,61.0,7.0,1.812,0.5,30.0
300,63.413,61.0,7.0,1.812,0.5,30.0
301,64.339,62.0,7.0,1.812,0.5,30.0
302,65.367,61.0,7.0,1.812,0.5,30.0
303,66.492,61.0,7.0,1.812,0.5,30.0
304,67.71,60.0,7.0,1.812,0.5,30.0
305,69.016,60.0,7.0,1.812,0.5,30.0
306,70.405,60.0,7.0,1.812,0.5,30.0
307,71.871,59.0,7.0,1.812,0.5,30.0
308,73.41,59.0,7.0,1.812,0.5,30.0
309,75.013,59.0,7.0,1.812,0.5,30.0
310,76.676,58.0,7.0,1.812,0.5,30.0
311,78.392,58.0,7.0,1.812,0.5,30.0
312,80.154,58.0,7.0,1.812,0.5,30.0
313,81.954,58.0,7.0,1.812,0.5,30.0
314,83.787,58.0,7.0,1.812,0.5,30.0
315,85.644,58.0,7.0,1.812,0.5,30.0
316,87.518,58.0,7.0,1.812,0.5,30.0
317,89.402,57.0,7.0,1.812,0.5,30.0
318,91.288,58.0,7.0,1.812,0.5,30.0
319,93.169,59.0,7.0,1.812,0.5,30.0
320,95.038,59.0,7.0,1.812,0.5,30.0
321,96.887,59.0,7.0,1.812,0.5,30.0
322,98.709,60.0,7.0,1.812,0.5,30.0
323,100.496,59.0,7.0,1.812,0.5,30.0
324,102.241,59.0,7.0,1.812,0.5,30.0
325,103.939,59.0,7.0,1.812,0.5,30.0
326,105.581,59.0,7.0,1.812,0.5,30.0
327,107.161,59.0,7.0,1.812,0.5,30.0
328,108.674,59.0,7.0,1.812,0.5,30.0
329,110.113,59.0,7.0,1.812,0.5,30.0
330,111.472,59.0,7.0,1.812,0.5,30.0
331,112.746,59.0,7.0,1.812,0.5,30.0
332,113.931,58.0,7.0,1.812,0.5,30.0
333,115.021,60.0,7.0,1.812,0.5,30.0
334,116.011,60.0,7.0,1.812,0.5,30.0
335,116.899,60.0,7.0,1.812,0.5,30.0
336,117.681,61.0,7.0,1.812,0.5,30.0
337,118.353,62.0,7.0,1.812,0.5,30.0
338,118.913,62.0,7.0,1.812,0.5,30.0
339,119.359,62.0,7.0,1.812,0.5,30.0
340,119.689,62.0,7.0,1.812,0.5,30.0
341,119.901,63.0,7.0,1.812,0.5,30.0
342,119.995,63.0,7.0,1.812,0.5,30.0
343,119.97,64.0,7.0,1.812,0.5,30.0
344,119.827,64.0,7.0,1.812,0.5,30.0
345,119.566,64.0,7.0,1.812,0.5,30.0
346,119.188,65.0,7.0,1.812,0.5,30.0
347,118.695,64.0,7.0,1.812,0.5,30.0
348,118.088,64.0,7.0,1.812,0.5,30.0
349,117.37,64.0,7.0,1.812,0.5,30.0
350,116.544,64.0,7.0,1.812,0.5,30.0
351,115.613,63.0,7.0,1.812,0.5,30.0
352,114.58,63.0,7.0,1.812,0.5,30.0
353,113.451,63.0,7.0,1.812,0.5,30.0
354,112.229,62.0,7.0,1.812,0.5,30.0
355,110.918,62.0,7.0,1.812,0.5,30.0
356,109.525,62.0,7.0,1.812,0.5,30.0
357,108.055,62.0,7.0,1.812,0.5,30.0
358,106.514,62.0,7.0,1.812,0.5,30.0
359,104.907,64.0,7.0,1.812,0.5,30.0
360,103.241,62.0,7.0,1.812,0.5,30.0
361,101.523,66.0,7.0,1.812,0.5,30.0
362,99.759,63.0,7.0,1.812,0.5,30.0
363,97.957,64.0,7.0,1.812,0.5,30.0
364,96.123,65.0,7.0,1.812,0.5,30.0
365,94.265,65.0,7.0,1.812,0.5,30.0
366,92.39,66.0,7.0,1.812,0.5,30.0
367,90.506,66.0,7.0,1.812,0.5,30.0
368,88.62,68.0,7.0,1.812,0.5,30.0
369,86.739,68.0,7.0,1.812,0.5,30.0
370,84.871,69.0,7.0,1.812,0.5,30.0
371,83.023,70.0,7.0,1.812,0.5,30.0
372,81.203,71.0,7.0,1.812,0.5,30.0
373,79.418,72.0,7.0,1.812,0.5,30.0
374,77.675,72.0,7.0,1.812,0.5,30.0
375,75.98,73.0,7.0,1.812,0.5,30.0
376,74.341,73.0,7.0,1.812,0.5,30.0
377,72.763,73.0,7.0,1.812,0.5,30.0
378,71.254,74.0,7.0,1.812,0.5,30.0
379,69.819,74.0,7.0,1.812,0.5,30.0
380,68.464,74.0,7.0,1.812,0.5,30.0
381,67.194,74.0,7.0,1.812,0.5,30.0
382,66.014,74.0,7.0,1.812,0.5,30.0
383,64.929,74.0,7.0,1.812,0.5,30.0
384,63.943,73.0,7.0,1.812,0.5,30.0
385,63.06,74.0,7.0,1.812,0.5,30.0
386,62.284,73.0,7.0,1.812,0.5,30.0
387,61.617,73.0,7.0,1.812,0.5,30.0
388,61.062,73.0,7.0,1.812,0.5,30.0
389,60.622,73.0,7.0,1.812,0.5,30.0
390,60.298,72.0,7.0,1.812,0.5,30.0
391,60.092,72.0,7.0,1.812,0.5,30.0
392,60.004,72.0,7.0,1.812,0.5,30.0
393,60.034,71.0,7.0,1.812,0.5,30.0
394,60.183,71.0,7.0,1.812,0.5,30.0
395,60.45,71.0,7.0,1.812,0.5,30.0
396,60.833,71.0,7.0,1.812,0.5,30.0
397,61.332,71.0,7.0,1.812,0.5,30.0
398,61.944,71.0,7.0,1.812,0.5,30.0
399,62.668,71.0,7.0,1.812,0.5,30.0
400,63.499,71.0,7.0,1.812,0.5,30.0
401,64.435,71.0,7.0,1.812,0.5,30.0
402,65.472,71.0,7.0,1.812,0.5,30.0
403,66.607,69.0,7.0,1.812,0.5,30.0
404,67.833,70.0,7.0,1.812,0.5,30.0
405,69.148,70.0,7.0,1.812,0.5,30.0
406,70.545,70.0,7.0,1.812,0.5,30.0
407,72.018,70.0,7.0,1.812,0.5,30.0
408,73.563,70.0,7.0,1.812,0.5,30.0
409,75.173,69.0,7.0,1.812,0.5,30.0
410,76.842,69.0,7.0,1.812,0.5,30.0
411,78.562,68.0,7.0,1.812,0.5,30.0
412,80.328,68.0,7.0,1.812,0.5,30.0
413,82.132,68.0,7.0,1.812,0.5,30.0
414,83.967,67.0,7.0,1.812,0.5,30.0
415,85.826,66.0,7.0,1.812,0.5,30.0
416,87.701,66.0,7.0,1.812,0.5,30.0
417,89.586,65.0,7.0,1.812,0.5,30.0
418,91.472,65.0,7.0,1.812,0.5,30.0
419,93.352,64.0,7.0,1.812,0.5,30.0
420,95.22,63.0,7.0,1.812,0.5,30.0
