,0,1,2,3,4,5
120,90.0,50.0,7.0,1.812,0.0,0.4
121,90.0,51.0,7.0,1.812,0.0,0.4
122,90.0,51.0,7.0,1.812,0.0,0.4
123,90.0,51.0,7.0,1.812,0.0,0.4
124,90.0,52.0,7.0,1.812,0.0,0.4
125,90.0,53.0,7.0,1.812,0.0,0.4
126,90.0,53.0,7.0,1.812,0.0,0.4
127,90.0,54.0,7.0,1.812,0.0,0.4
128,90.0,55.0,7.0,1.812,0.0,0.4
129,90.0,55.0,7.0,1.812,0.0,0.4
130,90.0,55.0,7.0,1.812,0.0,0.4
131,90.0,57.0,7.0,1.812,0.0,0.4
132,90.0,58.0,7.0,1.812,0.0,0.4
133,90.0,58.0,7.0,1.812,0.0,0.4
134,90.0,59.0,7.0,1.812,0.0,0.4
135,90.0,59.0,7.0,1.812,0.0,0.4
136,90.0,60.0,7.0,1.812,0.0,0.4
137,90.0,60.0,7.0,1.812,0.0,0.4
138,90.0,60.0,7.0,1.812,0.0,0.4
139,90.0,60.0,7.0,1.812,0.0,0.4
140,90.0,61.0,7.0,1.812,0.0,0.4
141,90.0,61.0,7.0,1.812,0.0,0.4
142,90.0,61.0,7.0,1.812,0.0,0.4
143,90.0,61.0,7.0,1.812,0.0,0.4
144,90.0,61.0,7.0,1.812,0.0,0.4
145,90.0,61.0,7.0,1.812,0.0,0.4
146,90.0,61.0,7.0,1.812,0.0,0.4
147,90.0,60.0,7.0,1.812,0.0,0.4
148,90.0,60.0,7.0,1.812,0.0,0.4
149,90.0,60.0,7.0,1.812,0.0,0.4
150,90.0,61.0,7.0,1.812,0.0,0.4
151,90.0,60.0,7.0,1.812,0.0,0.4
152,90.0,60.0,7.0,1.812,0.0,0.4
153,90.0,60.0,7.0,1.812,0.0,0.4
154,90.0,60.0,7.0,1.812,0.0,0.4
155,90.0,61.0,7.0,1.812,0.0,0.4
156,90.0,60.0,7.0,1.812,0.0,0.4
157,90.0,60.0,7.0,1.812,0.0,0.4
158,90.0,59.0,7.0,1.812,0.0,0.4
159,90.0,60.0,7.0,1.812,0.0,0.4
160,90.0,61.0,7.0,1.812,0.0,0.4
161,90.0,60.0,7.0,1.812,0.0,0.4
162,90.0,60.0,7.0,1.812,0.0,0.4
163,90.0,60.0,7.0,1.812,0.0,0.4
164,90.0,60.0,7.0,1.812,0.0,0.4
165,90.0,60.0,7.0,1.812,0.0,0.4
166,90.0,60.0,7.0,1.812,0.0,0.4
167,90.0,60.0,7.0,1.812,0.0,0.4
168,90.0,60.0,7.0,1.812,0.0,0.4
169,90.0,60.0,7.0,1.812,0.0,0.4
170,90.0,60.0,7.0,1.812,0.0,0.4
171,90.0,60.0,7.0,1.812,0.0,0.4
172,90.0,60.0,7.0,1.812,0.0,0.4
173,90.0,61.0,7.0,1.812,0.0,0.4
174,90.0,60.0,7.0,1.812,0.0,0.4
175,90.0,60.0,7.0,1.812,0.0,0.4
176,90.0,60.0,7.0,1.812,0.0,0.4
177,90.0,60.0,7.0,1.812,0.0,0.4
178,90.0,60.0,7.0,1.812,0.0,0.4
179,90.0,61.0,7.0,1.812,0.0,0.4
180,90.0,60.0,7.0,1.812,0.0,0.4
181,90.0,60.0,7.0,1.812,0.0,0.4
182,90.0,61.0,7.0,1.812,0.0,0.4
