,0,1,2,3,4,5,6
402,40.99,41.209,-0.219,0.36,1.0,1.0,39.221
403,40.99,41.143,-0.153,0.36,1.0,1.0,39.241
404,40.99,41.209,-0.219,0.359,1.0,1.0,39.261
405,40.99,41.209,-0.219,0.359,1.0,1.0,39.281
406,40.99,41.209,-0.219,0.359,1.0,1.0,39.301
407,40.99,41.143,-0.153,0.36,1.0,1.0,39.321
408,40.99,41.143,-0.153,0.359,1.0,1.0,39.341
409,40.99,41.275,-0.285,0.357,1.0,1.0,39.361
410,40.99,41.143,-0.153,0.359,1.0,1.0,39.381
411,40.99,41.143,-0.153,0.359,1.0,1.0,39.401
412,40.99,41.143,-0.153,0.359,1.0,1.0,39.421
413,40.99,41.077,-0.087,0.36,1.0,1.0,39.441
414,40.99,41.143,-0.153,0.358,1.0,1.0,39.461
415,40.99,41.077,-0.087,0.36,1.0,1.0,39.481
416,40.99,41.077,-0.087,0.36,1.0,1.0,39.501
417,40.99,41.143,-0.153,0.358,1.0,1.0,39.521
418,40.99,41.209,-0.219,0.357,1.0,1.0,39.541
419,40.99,41.209,-0.219,0.356,1.0,1.0,39.561
420,40.99,41.143,-0.153,0.357,1.0,1.0,39.581
421,40.99,41.143,-0.153,0.357,1.0,1.0,39.601
422,40.99,41.143,-0.153,0.357,1.0,1.0,39.621
423,40.99,41.275,-0.285,0.354,1.0,1.0,39.641
424,40.99,41.077,-0.087,0.358,1.0,1.0,39.661
425,40.99,41.341,-0.351,0.353,1.0,1.0,39.681
426,40.99,41.275,-0.285,0.353,1.0,1.0,39.701
427,40.99,41.143,-0.153,0.356,1.0,1.0,39.721
428,40.99,41.143,-0.153,0.356,1.0,1.0,39.741
429,40.99,41.209,-0.219,0.354,1.0,1.0,39.761
430,40.99,41.407,-0.417,0.35,1.0,1.0,39.781
431,40.99,41.341,-0.351,0.35,1.0,1.0,39.801
432,40.99,41.275,-0.285,0.351,1.0,1.0,39.821
433,40.99,41.275,-0.285,0.351,1.0,1.0,39.841
434,40.99,41.275,-0.285,0.351,1.0,1.0,39.861
435,40.99,41.341,-0.351,0.349,1.0,1.0,39.881
436,40.99,41.275,-0.285,0.35,1.0,1.0,39.901
437,40.99,41.209,-0.219,0.351,1.0,1.0,39.921
438,40.99,41.473,-0.483,0.346,1.0,1.0,39.941
439,40.99,41.473,-0.483,0.345,1.0,1.0,39.961
440,40.99,41.209,-0.219,0.35,1.0,1.0,39.981
441,40.99,41.209,-0.219,0.35,1.0,1.0,40.001
442,40.99,41.275,-0.285,0.348,1.0,1.0,40.021
