,0,1,2,3,4,5,6
0,0.0,36.066,0.0,0.0,1.0,1.0,3.98
1,0.0,35.934,0.0,0.0,1.0,1.0,4.0
2,0.0,35.868,0.0,0.0,1.0,1.0,4.02
3,0.0,35.67,0.0,0.0,1.0,1.0,4.04
4,0.0,34.945,0.0,0.0,1.0,1.0,4.06
5,0.0,34.088,0.0,0.0,1.0,1.0,4.08
6,0.0,33.626,0.0,0.0,1.0,1.0,4.1
7,0.0,33.099,0.0,0.0,1.0,1.0,4.12
8,0.0,32.505,0.0,0.0,1.0,1.0,4.14
9,0.0,32.11,0.0,0.0,1.0,1.0,4.16
10,0.0,31.912,0.0,0.0,1.0,1.0,4.18
11,0.0,31.78,0.0,0.0,1.0,1.0,4.2
12,0.0,30.989,0.0,0.0,1.0,1.0,4.22
13,0.0,30.791,0.0,0.0,1.0,1.0,4.24
14,0.0,30.132,0.0,0.0,1.0,1.0,4.26
15,0.0,29.473,0.0,0.0,1.0,1.0,4.28
16,0.0,28.747,0.0,0.0,1.0,1.0,4.3
17,0.0,28.484,0.0,0.0,1.0,1.0,4.32
18,0.0,27.89,0.0,0.0,1.0,1.0,4.34
19,0.0,27.89,0.0,0.0,1.0,1.0,4.36
20,0.0,27.495,0.0,0.0,1.0,1.0,4.38
21,0.0,27.429,0.0,0.0,1.0,1.0,4.4
22,0.0,27.297,0.0,0.0,1.0,1.0,4.42
23,0.0,26.835,0.0,0.0,1.0,1.0,4.44
24,0.0,27.429,0.0,0.0,1.0,1.0,4.46
25,0.0,26.505,0.0,0.0,1.0,1.0,4.48
26,0.0,26.703,0.0,0.0,1.0,1.0,4.5
27,0.0,26.44,0.0,0.0,1.0,1.0,4.52
28,0.0,26.571,0.0,0.0,1.0,1.0,4.54
29,0.0,26.571,0.0,0.0,1.0,1.0,4.56
30,0.0,26.374,0.0,0.0,1.0,1.0,4.58
31,0.0,26.505,0.0,0.0,1.0,1.0,4.6
32,0.0,26.505,0.0,0.0,1.0,1.0,4.62
33,0.0,26.505,0.0,0.0,1.0,1.0,4.64
34,0.0,26.571,0.0,0.0,1.0,1.0,4.66
35,0.0,26.703,0.0,0.0,1.0,1.0,4.68
36,0.0,26.571,0.0,0.0,1.0,1.0,4.7
37,0.0,26.505,0.0,0.0,1.0,1.0,4.72
38,0.0,26.571,0.0,0.0,1.0,1.0,4.74
39,0.0,26.703,0.0,0.0,1.0,1.0,4.76
40,0.0,26.505,0.0,0.0,1.0,1.0,4.78
41,0.0,26.44,0.0,0.0,1.0,1.0,4.8
42,0.0,26.637,0.0,0.0,1.0,1.0,4.82
43,0.0,26.505,0.0,0.0,1.0,1.0,4.84
44,0.0,26.637,0.0,0.0,1.0,1.0,4.86
45,0.0,26.505,0.0,0.0,1.0,1.0,4.88
46,0.0,26.44,0.0,0.0,1.0,1.0,4.9
47,0.0,26.44,0.0,0.0,1.0,1.0,4.92
48,0.0,26.703,0.0,0.0,1.0,1.0,4.94
49,0.0,26.44,0.0,0.0,1.0,1.0,4.96
50,0.0,26.44,0.0,0.0,1.0,1.0,4.98
51,0.0,26.703,0.0,0.0,1.0,1.0,5.0
52,0.0,26.505,0.0,0.0,1.0,1.0,5.02
53,0.0,26.505,0.0,0.0,1.0,1.0,5.04
54,0.0,26.571,0.0,0.0,1.3,1.3,5.06
55,0.0,26.505,0.0,0.0,1.3,1.3,5.08
56,0.0,26.571,0.0,0.0,1.3,1.3,5.1
57,0.0,26.571,0.0,0.0,1.3,1.3,5.12
58,0.0,26.703,0.0,0.0,1.3,1.3,5.14
59,0.0,26.703,0.0,0.0,1.3,1.3,5.16
60,0.0,26.703,0.0,0.0,1.3,1.3,5.18
61,0.0,26.769,0.0,0.0,1.3,1.3,5.2
62,0.0,27.099,0.0,0.0,1.3,1.3,5.22
63,0.0,27.099,0.0,0.0,1.3,1.3,5.24
64,0.0,27.429,0.0,0.0,1.3,1.3,5.26
65,0.0,27.692,0.0,0.0,1.3,1.3,5.28
66,0.0,27.956,0.0,0.0,1.3,1.3,5.3
67,0.0,28.154,0.0,0.0,1.3,1.3,5.32
68,0.0,28.615,0.0,0.0,1.3,1.3,5.34
69,0.0,28.813,0.0,0.0,1.3,1.3,5.36
70,0.0,29.538,0.0,0.0,1.3,1.3,5.38
71,0.0,30.198,0.0,0.0,1.3,1.3,5.4
72,0.0,31.385,0.0,0.0,1.3,1.3,5.42
73,0.0,31.253,0.0,0.0,1.3,1.3,5.44
74,0.0,31.582,0.0,0.0,1.3,1.3,5.46
75,0.0,31.846,0.0,0.0,1.3,1.3,5.48
76,0.0,32.308,0.0,0.0,1.3,1.3,5.5
77,0.0,32.44,0.0,0.0,1.3,1.3,5.52
78,0.0,33.297,0.0,0.0,1.3,1.3,5.54
79,0.0,33.429,0.0,0.0,1.3,1.3,5.56
80,0.0,34.022,0.0,0.0,1.3,1.3,5.58
81,0.0,35.275,0.0,0.0,1.3,1.3,5.6
82,0.0,35.67,0.0,0.0,1.3,1.3,5.62
83,0.0,35.868,0.0,0.0,1.3,1.3,5.64
84,0.0,35.934,0.0,0.0,1.3,1.3,5.66
85,0.0,36.0,0.0,0.0,1.0,1.0,5.68
86,0.0,36.33,0.0,0.0,1.0,1.0,5.7
87,0.0,36.527,0.0,0.0,1.0,1.0,5.72
88,0.0,36.923,0.0,0.0,1.0,1.0,5.74
